method,window,cell_x,cell_y,center_x,center_y,query_count,valid_for_color,delta_mean,delta_median,delta_q25,delta_q75,improved_query_fraction,tied_query_fraction,degraded_query_fraction,all_seed_positive_query_fraction
BRIDGE-B,future_f,12,3,449135.27859375003,4628129.169968749,2,False,149.0,149.0,74.5,223.5,0.5,0.5,0.0,0.5
BRIDGE-B,future_f,12,4,449135.27859375003,4630522.66053125,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,12,5,449135.27859375003,4632916.15109375,10,True,135.06666666666666,119.16666666666667,25.916666666666668,186.5,0.8,0.1,0.1,0.3
BRIDGE-B,future_f,12,6,449135.27859375003,4635309.64165625,25,True,73.33333333333333,101.0,-60.0,170.33333333333334,0.6,0.0,0.4,0.36
BRIDGE-B,future_f,12,7,449135.27859375003,4637703.13221875,44,True,-178.53787878787878,-278.33333333333337,-407.0,107.0,0.36363636363636365,0.0,0.6363636363636364,0.3181818181818182
BRIDGE-B,future_f,12,8,449135.27859375003,4640096.62278125,2,False,-306.0,-306.0,-310.5,-301.5,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,13,2,450217.39128125,4625735.67940625,8,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,13,3,450217.39128125,4628129.169968749,23,True,2.0144927536231885,0.0,0.0,0.0,0.043478260869565216,0.9565217391304348,0.0,0.0
BRIDGE-B,future_f,13,4,450217.39128125,4630522.66053125,5,True,181.60000000000002,55.333333333333336,10.333333333333334,117.33333333333333,1.0,0.0,0.0,0.4
BRIDGE-B,future_f,13,5,450217.39128125,4632916.15109375,2,False,-99.83333333333334,-99.83333333333334,-104.91666666666667,-94.75,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,14,0,451299.50396875,4620948.69828125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,14,1,451299.50396875,4623342.188843749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,14,2,451299.50396875,4625735.67940625,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,14,3,451299.50396875,4628129.169968749,6,True,8.61111111111111,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
BRIDGE-B,future_f,15,2,452381.61665625003,4625735.67940625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
