epoch,train_batch_loss,train_huber,validation_loss,validation_spearman
1,0.49231996493680136,0.17357397079467773,0.29434746503829956,0.7308744097040032
2,0.22748872212001256,0.0915539562702179,0.23041939735412598,0.7745095013220573
3,0.16597027225153788,0.062097981572151184,0.19634154438972473,0.808372686399786
4,0.14793270081281662,0.05167758837342262,0.192842036485672,0.8158338220315442
5,0.13748998194932938,0.046062733978033066,0.17901766300201416,0.8257847464427914
6,0.12429584669215339,0.03881092369556427,0.174452543258667,0.8311820323672542
7,0.11922296189836093,0.03202112764120102,0.1704311966896057,0.8329413459263146
8,0.11373861719455038,0.030195290222764015,0.16982442140579224,0.8373735814891407
9,0.10528216883540154,0.0286183413118124,0.16749422252178192,0.8392995668590595
10,0.10867475239293915,0.026860594749450684,0.16398897767066956,0.835846785394611
11,0.10538093373179436,0.02716417796909809,0.16518068313598633,0.8453779437636965
12,0.10615502510751997,0.0231010839343071,0.1660883128643036,0.8454335010339825
13,0.10074378656489509,0.025604616850614548,0.1663074493408203,0.8495385660051236
14,0.10295535836900983,0.02476574294269085,0.16694125533103943,0.849174357233248
15,0.11856320393936974,0.02513705939054489,0.16113001108169556,0.8506517690875233
16,0.10889557642596108,0.019120221957564354,0.16178297996520996,0.8407481712398531
17,0.111128247742142,0.021699562668800354,0.15636005997657776,0.8424581005586592
18,0.10258785635232925,0.01993236318230629,0.1575242280960083,0.8447236025803265
19,0.0937572041792529,0.01658032275736332,0.15312844514846802,0.8478306943629947
20,0.09237709242318358,0.014246216043829918,0.15789006650447845,0.8433531899132689
21,0.09377853625587054,0.014826057478785515,0.15439684689044952,0.8533864213916067
22,0.08885892799922399,0.012787597253918648,0.15363091230392456,0.8589503791269277
23,0.0898617644395147,0.013017471879720688,0.1555863618850708,0.8538987828842454
24,0.09193353248494011,0.011250310577452183,0.15566661953926086,0.8514645513750424
25,0.08957069154296603,0.010169507935643196,0.15484951436519623,0.852678580614628
26,0.0908857552068574,0.010424776934087276,0.15339402854442596,0.8583124993569761
27,0.08751167410186358,0.011179863475263119,0.15404406189918518,0.8542629916561211
28,0.08764154304351125,0.008758614771068096,0.15505081415176392,0.8548700062759139
29,0.09057198890617915,0.010761778801679611,0.15130308270454407,0.8622220850437771
30,0.08972747357828277,0.009769178926944733,0.15167176723480225,0.8636480549811208
31,0.08526595788342613,0.01249022502452135,0.1525917947292328,0.8589771289237322
32,0.0875284852726119,0.01136670634150505,0.1498432457447052,0.8620080866693417
33,0.09295924007892609,0.013438371010124683,0.1620858907699585,0.8576849079704106
34,0.09329670827303614,0.012496629729866982,0.1559893786907196,0.8605533092585163
35,0.09175222420266696,0.011507334187626839,0.15157370269298553,0.864687181703139
36,0.08859508324946676,0.01705898530781269,0.15913847088813782,0.8563042069199667
37,0.09007815857018743,0.013339708559215069,0.14712382853031158,0.8648106423037748
38,0.08932196668216161,0.009967926889657974,0.144137442111969,0.8642015700073048
39,0.08566600882581302,0.008204152807593346,0.14835451543331146,0.8682407893247734
40,0.08838759735226631,0.011027981527149677,0.1514097899198532,0.8676893319752668
41,0.08478384731071335,0.007831611670553684,0.14997464418411255,0.8675103141043448
42,0.08516025170683861,0.008488841354846954,0.15510208904743195,0.8581437698694404
43,0.08917120365159852,0.007243421394377947,0.14715898036956787,0.8665925903062852
44,0.08362731337547302,0.008204495534300804,0.1486477255821228,0.8670967210922148
45,0.08366067760757037,0.008181250654160976,0.14825642108917236,0.8652633311727729
46,0.08249813531126295,0.010121270082890987,0.14817631244659424,0.8670967210922148
47,0.08483715195740972,0.010365858674049377,0.1553136110305786,0.8647283352366842
48,0.08395582384296826,0.00962913315743208,0.14335480332374573,0.8632138852022182
49,0.08470400529248374,0.009005172178149223,0.15028584003448486,0.8664608989989403
50,0.0888857330594744,0.009968058206140995,0.14867614209651947,0.868893072831466
51,0.08540614694356918,0.011089034378528595,0.15199193358421326,0.868253135384837
52,0.08244722043829304,0.006675162818282843,0.14402875304222107,0.8656378283280348
53,0.08576082491448947,0.007165728602558374,0.14640817046165466,0.8778048705206951
54,0.08429550645606858,0.0068444604985415936,0.14777739346027374,0.8670884903855057
55,0.08002787615571703,0.005242519546300173,0.1447579264640808,0.8760599606983754
56,0.08612888572471482,0.006596672348678112,0.1457855999469757,0.8741792442153564
57,0.08683729224971362,0.011390270665287971,0.15275686979293823,0.860184985133286
58,0.08483755216002464,0.00976334884762764,0.14259469509124756,0.8743459160262148
59,0.08550621888467244,0.008873773738741875,0.14119014143943787,0.8758315585871992
60,0.0889806177999292,0.011088219471275806,0.1492718756198883,0.8721832978384106
61,0.09249065603528704,0.012680897489190102,0.14726212620735168,0.8760270378715392
62,0.08742803388408252,0.007133427541702986,0.14316657185554504,0.8714363612045639
63,0.08474722025649888,0.009061025455594063,0.1417016237974167,0.874784201158472
64,0.08636356411235672,0.006334333214908838,0.14221271872520447,0.8740619566447524
65,0.0826062544115952,0.007813280448317528,0.14200319349765778,0.8731997901169789
66,0.08412819994347435,0.00803530216217041,0.1472560465335846,0.8717779355329897
67,0.0803607627749443,0.0070532565005123615,0.1402834951877594,0.8833791166394025
68,0.08415377885103226,0.010705641470849514,0.1454305350780487,0.8731257137565974
69,0.0824573306100709,0.006149752531200647,0.13831780850887299,0.8817823595378458
70,0.08290066995791026,0.004608900751918554,0.13867419958114624,0.8804716194944289
71,0.0842655710875988,0.0062809232622385025,0.13688094913959503,0.877179336810807
72,0.0839933305978775,0.005875588394701481,0.14461639523506165,0.864094570820087
73,0.08293086077485766,0.007703681942075491,0.14242210984230042,0.8686029404199718
74,0.08372364193201065,0.011475606821477413,0.14773842692375183,0.8678662921695114
75,0.08084700123539992,0.008571689948439598,0.14374056458473206,0.8757636552568495
76,0.07952216267585754,0.005599462427198887,0.14220646023750305,0.8828811588835046
77,0.07906158907072884,0.007821319624781609,0.14192824065685272,0.8859347510725639
78,0.08685655359710966,0.009617120027542114,0.14351637661457062,0.8818317437781001
79,0.08435576781630516,0.006100843660533428,0.14062856137752533,0.877156702367357
80,0.08238374548298973,0.006419222801923752,0.13996776938438416,0.8745331646038458
81,0.0829615310898849,0.006866150069981813,0.14061596989631653,0.879973661738531
82,0.08161519095301628,0.005484847351908684,0.13787239789962769,0.8763130549296789
83,0.07971914964062828,0.005107222590595484,0.13629195094108582,0.8813605358190068
84,0.0838527652834143,0.00685388408601284,0.14072285592556,0.8776608331532866
85,0.080891238791602,0.0053527443669736385,0.13654360175132751,0.8843421093243619
86,0.08153068540351731,0.005707712844014168,0.1395273655653,0.882891447266891
87,0.07911540993622371,0.00596122071146965,0.1381746530532837,0.8763274586664197
88,0.08700119544352804,0.008274121209979057,0.14583805203437805,0.8698149119828801
89,0.08175880568368095,0.00909273698925972,0.142140194773674,0.8708458079981892
90,0.08464695513248444,0.007876908406615257,0.13756561279296875,0.8730660411329568
91,0.0819180751485484,0.007711193058639765,0.14115792512893677,0.8744282230933054
92,0.08607930104647364,0.007522443775087595,0.13949450850486755,0.8816177454036648
93,0.08336764919970717,0.007249787449836731,0.1447277069091797,0.8757245593999815
94,0.08290529517190796,0.006369122304022312,0.135931596159935,0.8834182124962705
95,0.08084906850542341,0.0058083622716367245,0.13893774151802063,0.8821527413397533
96,0.07870299901281085,0.005716133397072554,0.13584016263484955,0.8883051946047718
97,0.08030980240021433,0.006842256058007479,0.14086157083511353,0.8807473481691822
98,0.08104182806398187,0.005382327362895012,0.1339740753173828,0.8865294196322931
99,0.08008946398539203,0.005512711592018604,0.13986067473888397,0.8758850581808081
100,0.07834182626434735,0.004933926276862621,0.1387464702129364,0.8826795065691327
101,0.07798082088785512,0.006841164082288742,0.1396322101354599,0.8786567486650823
102,0.07860735830451761,0.005018078256398439,0.14205192029476166,0.886543823369034
103,0.08138701479349818,0.006222741678357124,0.13540434837341309,0.8886776340833564
104,0.07990106354866709,0.005847950465977192,0.13975580036640167,0.8765743798676914
105,0.08150272443890572,0.005951352417469025,0.13997763395309448,0.8799057584081813
106,0.07597097302121776,0.00467638997361064,0.13957636058330536,0.8734714034383777
