method,train_query_count,evaluation_split,evaluation_query_count,region_count,region_size,shortcut_count,internal_node_count,compressed_node_count,compressed_edge_count,fallback_query_count,fallback_rate_pct,preprocessing_seconds,evaluation_wall_seconds,baseline_avg_ms,indexed_avg_ms,elapsed_change_pct,baseline_p95_ms,indexed_p95_ms,p95_change_pct,baseline_avg_expanded,indexed_avg_expanded,expanded_change_pct,faster_query_rate_pct,correctness_rate
gnn_v1_budget_matched,68657,validation,14712,85,512,37359,40908,92931,189475,7145,48.565796628602506,99.90720705303829,38.93675615801476,12.332997326000696,10.570061084200136,-14.294467072362849,54.65940782451071,46.518782211933306,-14.893365911891443,10296.482803153887,8174.442427949973,-20.609371333616156,69.86133768352364,1
