epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5093199610710144,0.3717619776725769,0.687789797782898,0.5567968487739563,0.4216598570346832,0.6756849884986877,0.5799870366369332
2.0,0.4989432096481323,0.36236312985420227,0.6829003691673279,0.5460667014122009,0.4124750792980194,0.66795814037323,0.6409498235542249
3.0,0.48814862966537476,0.35359686613082886,0.6727588772773743,0.5355594754219055,0.40348389744758606,0.6603779792785645,0.6718273197732441
4.0,0.4780043363571167,0.34513986110687256,0.6643223762512207,0.5250648260116577,0.39450228214263916,0.6528128385543823,0.6892249760795086
5.0,0.46756428480148315,0.33679693937301636,0.6538366675376892,0.5142828226089478,0.38527655601501465,0.6450313329696655,0.6960111937611243
6.0,0.45867806673049927,0.328267902135849,0.652050793170929,0.5030477046966553,0.3756598234176636,0.636939287185669,0.7046452050989228
7.0,0.4480936527252197,0.3194766640663147,0.6430848240852356,0.49124985933303833,0.36556482315063477,0.6284252405166626,0.7109416957313497
8.0,0.4366670250892639,0.31036409735679626,0.6315147280693054,0.47882646322250366,0.354933500289917,0.6194648742675781,0.7175200880685618
9.0,0.423983633518219,0.3009178340435028,0.6153290271759033,0.4657965302467346,0.3437758684158325,0.6101033687591553,0.7219708427214832
10.0,0.41293519735336304,0.2911008894443512,0.6091715097427368,0.45214974880218506,0.3320881724357605,0.600307822227478,0.7242486908032141
11.0,0.40208813548088074,0.28088295459747314,0.6060259342193604,0.43781787157058716,0.31980499625205994,0.5900643467903137,0.7270039198740702
12.0,0.3901315927505493,0.27024418115615845,0.5994370579719543,0.42277178168296814,0.30689436197280884,0.5793871283531189,0.7313517906931284
13.0,0.37529927492141724,0.25920048356056213,0.5804939866065979,0.4070877730846405,0.2934197783470154,0.568340003490448,0.7320719775301707
14.0,0.36234959959983826,0.247829407453537,0.5726009011268616,0.39063718914985657,0.279256135225296,0.5569052696228027,0.7377038385958414
15.0,0.34851521253585815,0.23609264194965363,0.5621128082275391,0.3734990358352661,0.26445797085762024,0.545205295085907,0.7399775713242178
