method,train_query_count,evaluation_split,evaluation_query_count,region_count,region_size,shortcut_count,internal_node_count,compressed_node_count,compressed_edge_count,fallback_query_count,fallback_rate_pct,preprocessing_seconds,evaluation_wall_seconds,baseline_avg_ms,indexed_avg_ms,elapsed_change_pct,baseline_p95_ms,indexed_p95_ms,p95_change_pct,baseline_avg_expanded,indexed_avg_expanded,expanded_change_pct,faster_query_rate_pct,correctness_rate
gnn_v1_budget_matched,68657,validation,14712,85,512,36917,40915,92924,189700,5673,38.560358890701465,101.12348165898584,38.49215263698716,12.328739095617061,10.334089906102712,-16.178857984134474,54.87837956752632,45.73058335809041,-16.669217060572638,10296.482803153887,7969.234230560087,-22.602364487812743,72.00244698205547,1
