method,train_query_count,evaluation_split,evaluation_query_count,region_count,region_size,shortcut_count,internal_node_count,compressed_node_count,compressed_edge_count,fallback_query_count,fallback_rate_pct,preprocessing_seconds,evaluation_wall_seconds,baseline_avg_ms,indexed_avg_ms,elapsed_change_pct,baseline_p95_ms,indexed_p95_ms,p95_change_pct,baseline_avg_expanded,indexed_avg_expanded,expanded_change_pct,faster_query_rate_pct,correctness_rate
gnn_v1_budget_matched,68657,validation,14712,85,512,42156,40898,92941,193404,9119,61.98341489940184,98.76346594293136,40.18593500403222,12.109263378205657,11.464457828642056,-5.324894912469469,53.878338402137224,50.77501875930471,-5.75986516078123,10296.482803153887,9165.978724850462,-10.979516985714232,61.08618814573138,1
