epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5288125276565552,0.3902927041053772,0.6925991773605347,0.5519208312034607,0.4133796691894531,0.6927057504653931,0.7859687027377388
2.0,0.5288105010986328,0.3902927041053772,0.6925888061523438,0.5519209504127502,0.4133797585964203,0.6927058696746826,0.7859687027377388
3.0,0.5288202166557312,0.3902927041053772,0.6926374435424805,0.5519208908081055,0.4133797585964203,0.6927057504653931,0.7859937991882473
4.0,0.5288132429122925,0.3902926743030548,0.6926029324531555,0.5519208908081055,0.4133797585964203,0.6927058100700378,0.7861518359620153
5.0,0.5288202166557312,0.3902926743030548,0.6926377415657043,0.5519209504127502,0.4133797585964203,0.6927058696746826,0.7859687027377388
6.0,0.528814435005188,0.3902927041053772,0.6926087141036987,0.5519208908081055,0.4133797585964203,0.6927057504653931,0.7860308373874911
7.0,0.5288228988647461,0.3902927041053772,0.6926507949829102,0.551921010017395,0.41337981820106506,0.6927058100700378,0.785806146280235
8.0,0.5288147330284119,0.3902926743030548,0.6926103234291077,0.5519208908081055,0.4133797585964203,0.6927058100700378,0.7859687027377388
9.0,0.5288130044937134,0.3902926743030548,0.6926017999649048,0.5519208312034607,0.4133796691894531,0.6927058100700378,0.785931664557548
10.0,0.5288166999816895,0.3902927339076996,0.6926198601722717,0.5519208908081055,0.4133797585964203,0.6927058100700378,0.7858199254195745
11.0,0.5288176536560059,0.3902926743030548,0.6926249265670776,0.5519208908081055,0.4133797287940979,0.6927057504653931,0.7859687027377388
12.0,0.5288215279579163,0.3902927041053772,0.6926440000534058,0.5519208908081055,0.4133797287940979,0.6927057504653931,0.7861147977818246
13.0,0.5288175344467163,0.3902927041053772,0.6926242113113403,0.5519208312034607,0.4133796691894531,0.6927057504653931,0.7861621243454016
14.0,0.5288119316101074,0.3902926743030548,0.6925963759422302,0.5519208908081055,0.4133797287940979,0.6927058100700378,0.7862382583824603
15.0,0.5288130044937134,0.3902927041053772,0.6926014423370361,0.5519207715988159,0.41337963938713074,0.6927057504653931,0.7859687027377388
16.0,0.5288199782371521,0.3902927041053772,0.6926363110542297,0.5519208908081055,0.4133797585964203,0.6927058100700378,0.7859687027377388
17.0,0.5288180708885193,0.3902927339076996,0.6926266551017761,0.5519208312034607,0.4133796691894531,0.6927058100700378,0.7859687027377388
18.0,0.5288039445877075,0.3902927041053772,0.6925560235977173,0.5519208908081055,0.4133797287940979,0.6927058100700378,0.7859687027377388
19.0,0.5288118124008179,0.3902926743030548,0.6925956606864929,0.5519209504127502,0.4133797585964203,0.6927058696746826,0.7861059426248469
20.0,0.5288158059120178,0.3902927339076996,0.6926153302192688,0.5519208312034607,0.4133796691894531,0.6927058100700378,0.785931664557548
21.0,0.5288118124008179,0.3902926743030548,0.6925957202911377,0.5519208908081055,0.4133797287940979,0.6927057504653931,0.7860308373874911
22.0,0.5288174748420715,0.3902927339076996,0.6926237940788269,0.5519208312034607,0.4133796691894531,0.6927057504653931,0.7859687027377388
23.0,0.5288186073303223,0.3902927339076996,0.6926293969154358,0.5495471954345703,0.4113474488258362,0.6909986734390259,0.9255861806434355
24.0,0.5265083312988281,0.38832855224609375,0.6908990144729614,0.547200620174408,0.40933123230934143,0.689346969127655,0.9337983682623949
25.0,0.5242632627487183,0.3863780200481415,0.6894261837005615,0.5449421405792236,0.40738728642463684,0.6877744197845459,0.93512556971923
26.0,0.5220965147018433,0.3844766914844513,0.6880989670753479,0.5426076650619507,0.4053780436515808,0.6861479878425598,0.9353087029435064
27.0,0.5197716951370239,0.3825007677078247,0.6863545179367065,0.5401208400726318,0.4032405912876129,0.6844012141227722,0.9352778377933475
28.0,0.517282247543335,0.38040679693222046,0.684377133846283,0.5375171899795532,0.40100395679473877,0.6825661659240723,0.9357387573690547
29.0,0.5148367881774902,0.3782040476799011,0.6831637620925903,0.5348497629165649,0.3987131118774414,0.6806833744049072,0.9368684218648724
30.0,0.5120854377746582,0.3759413957595825,0.6807200312614441,0.5320420265197754,0.39630407094955444,0.6786895990371704,0.937232630636748
31.0,0.5093961358070374,0.37357163429260254,0.6791225671768188,0.5290564298629761,0.3937439024448395,0.6765626072883606,0.9376271580539519
32.0,0.5064235925674438,0.3710705041885376,0.6767653822898865,0.5258412957191467,0.39098799228668213,0.6742663979530334,0.9375392244616604
33.0,0.5030781626701355,0.36838656663894653,0.6734579801559448,0.5223453640937805,0.38799330592155457,0.6717603206634521,0.9376668004156506
34.0,0.49983298778533936,0.3654695153236389,0.6718173623085022,0.5186017751693726,0.38478657603263855,0.6690759658813477,0.9377100116258732
35.0,0.4964861571788788,0.36234909296035767,0.6706852912902832,0.5147131085395813,0.38145744800567627,0.6662782430648804,0.9376750311223597
36.0,0.4927451014518738,0.3591143786907196,0.6681536436080933,0.5147128105163574,0.3814571797847748,0.666278064250946,0.9376750311223597
37.0,0.4926636815071106,0.35911431908607483,0.6677467226982117,0.5109528303146362,0.3782397508621216,0.6635653376579285,0.9377799726329001
38.0,0.4888778328895569,0.3559909164905548,0.664434552192688,0.507253885269165,0.3750726878643036,0.6609060764312744,0.9377614535428048
39.0,0.4849909543991089,0.3529168367385864,0.6603705286979675,0.503605842590332,0.37194743752479553,0.6582918763160706,0.937677088799037
40.0,0.4820781350135803,0.3498842716217041,0.6609691977500916,0.4999825954437256,0.36884117126464844,0.6557070016860962,0.9375927240552692
41.0,0.47842997312545776,0.3468700051307678,0.6577997207641602,0.49632054567337036,0.36569976806640625,0.6531038284301758,0.9375824356718829
42.0,0.4748338460922241,0.3438228964805603,0.6550548076629639,0.49265098571777344,0.3625513017177582,0.6504984498023987,0.9376359352654917
43.0,0.4708560109138489,0.34077179431915283,0.6504210233688354,0.48892784118652344,0.35935550928115845,0.6478615999221802,0.9376503390022326
44.0,0.467730313539505,0.33767664432525635,0.6502683162689209,0.48519787192344666,0.35615310072898865,0.64522385597229,0.9377244153626141
45.0,0.46398240327835083,0.33457839488983154,0.6470200419425964,0.48137831687927246,0.3528692126274109,0.6425455212593079,0.9376729734456825
46.0,0.46088579297065735,0.3314010798931122,0.6474235653877258,0.4774973392486572,0.34952983260154724,0.6398375630378723,0.937755280512773
47.0,0.45603281259536743,0.32817399501800537,0.6392939686775208,0.4735581874847412,0.34613659977912903,0.6371078491210938,0.9377758572795457
48.0,0.4526512622833252,0.32489272952079773,0.6387926340103149,0.4694567918777466,0.3426001965999603,0.6342829465866089,0.9376235892054281
49.0,0.44861260056495667,0.3214791417121887,0.6356672644615173,0.46520134806632996,0.3389274477958679,0.6313694715499878,0.9376235892054281
50.0,0.44425082206726074,0.3179355561733246,0.631576418876648,0.851123571395874,0.718122124671936,0.6650073528289795,0.5414961367120384
51.0,0.8273186087608337,0.6953631043434143,0.6597774624824524,0.8529205918312073,0.719775378704071,0.6657260060310364,0.5250779345041514
52.0,0.8283989429473877,0.6962475180625916,0.6607571244239807,0.8405426740646362,0.7072719931602478,0.6663534641265869,0.5148636274782143
53.0,0.8150457143783569,0.6829795837402344,0.660330593585968,0.8209040760993958,0.6874855160713196,0.6670928001403809,0.5081988127205572
54.0,0.795318067073822,0.6626214981079102,0.6634827256202698,0.7915555238723755,0.6579785346984863,0.6678849458694458,0.5024290873175098
55.0,0.7647923231124878,0.6327722668647766,0.6601003408432007,0.865492582321167,0.732147753238678,0.6667240858078003,0.5032068891015155
56.0,0.8420702815055847,0.7094071507453918,0.6633157134056091,0.8263274431228638,0.6932507753372192,0.6653833985328674,0.5018241303743942
57.0,0.7986476421356201,0.6678512096405029,0.6539822816848755,0.7866355776786804,0.653504490852356,0.6656553149223328,0.5083181579678385
58.0,0.7574020028114319,0.6253707408905029,0.6601563692092896,0.7521976232528687,0.6187275052070618,0.6673505902290344,0.49796598660452485
59.0,0.7224713563919067,0.5899537801742554,0.6625879406929016,0.7214625477790833,0.5876895785331726,0.6688647270202637,0.49796598660452485
60.0,0.6915112137794495,0.5591267943382263,0.6619221568107605,0.6933613419532776,0.5592793822288513,0.6704098582267761,0.5018014959309444
61.0,0.6648274660110474,0.5317211747169495,0.6655314564704895,0.6699062585830688,0.5355284214019775,0.6718891263008118,0.501103943537352
62.0,0.6416188478469849,0.5086358189582825,0.6649152636528015,0.6494458913803101,0.5147342085838318,0.673558235168457,0.49950512875911807
63.0,0.6223500370979309,0.4883173108100891,0.6701635122299194,0.6317285895347595,0.49671709537506104,0.6750573515892029,0.5000853935821065
64.0,0.6049823760986328,0.4706728160381317,0.6715476512908936,0.6161772012710571,0.4808947741985321,0.6764119863510132,0.5004529463116532
65.0,0.5894404053688049,0.45514753460884094,0.6714643239974976,0.6025291681289673,0.46698951721191406,0.6776983737945557,0.49932405321151885
66.0,0.5759910941123962,0.4413421154022217,0.6732448935508728,0.5905568599700928,0.4547940790653229,0.6788139343261719,0.4983034455795961
67.0,0.5645467638969421,0.42923709750175476,0.676548421382904,0.5801600813865662,0.44419988989830017,0.6798010468482971,0.4985277323374178
68.0,0.5541397333145142,0.4186995029449463,0.6772011518478394,0.5712056159973145,0.4350630044937134,0.6807131767272949,0.49653178596047204
69.0,0.5447400808334351,0.40961754322052,0.6756126880645752,0.5632231831550598,0.426920086145401,0.6815155148506165,0.49705649351317427
70.0,0.5376037359237671,0.401541143655777,0.680312991142273,0.556655764579773,0.4201996922492981,0.6822804808616638,0.4953877177279134
71.0,0.5307347774505615,0.3948487937450409,0.6794299483299255,0.5514342784881592,0.41483888030052185,0.6829771399497986,0.49294937086535595
72.0,0.5254859328269958,0.38951602578163147,0.6798496246337891,0.5478026866912842,0.4111018776893616,0.6835041046142578,0.4910028087286645
73.0,0.5220288038253784,0.38583680987358093,0.6809601187705994,0.5456374287605286,0.4088417589664459,0.6839783191680908,0.4855376194738521
74.0,0.5198580622673035,0.38353005051612854,0.6816400289535522,0.5441298484802246,0.40725648403167725,0.6843668818473816,0.4834511353231067
75.0,0.5181713104248047,0.3819630444049835,0.6810414791107178,0.5434516668319702,0.40647342801094055,0.6848911046981812,0.4908176178277107
76.0,0.517985999584198,0.3812100291252136,0.6838797330856323,0.543389081954956,0.4062269628047943,0.6858105659484863,0.49548031317839025
77.0,0.5179052352905273,0.38105374574661255,0.6842575073242188,0.543530285358429,0.4062449336051941,0.6864266991615295,0.4925975081535438
78.0,0.5182702541351318,0.38125887513160706,0.6850569844245911,0.5436071753501892,0.4062139689922333,0.686966061592102,0.502157473996111
79.0,0.518782377243042,0.38158920407295227,0.6859660148620605,0.5434961915016174,0.4060044586658478,0.6874586343765259,0.5059435990822762
80.0,0.5189329385757446,0.3816787004470825,0.6862713098526001,0.5428808927536011,0.4053259491920471,0.687774658203125,0.5065732481455189
81.0,0.5184012055397034,0.38104313611984253,0.6867902278900146,0.5422884821891785,0.4046960175037384,0.6879622936248779,0.5047954154963631
82.0,0.5177958011627197,0.38039907813072205,0.6869835257530212,0.5418456792831421,0.40422025322914124,0.6881271600723267,0.5031554471845839
83.0,0.5172123908996582,0.379900723695755,0.686558187007904,0.5414949059486389,0.40384700894355774,0.6882393956184387,0.5041637087564431
84.0,0.517109751701355,0.37951183319091797,0.6879896521568298,0.541239857673645,0.4035756587982178,0.6883209943771362,0.5032068891015155
85.0,0.5167617201805115,0.37921586632728577,0.6877291798591614,0.541047215461731,0.4033713638782501,0.6883792281150818,0.5024908176178277
86.0,0.5164976716041565,0.378987580537796,0.6875503659248352,0.5408821105957031,0.4032043516635895,0.6883888840675354,0.5039126722018169
87.0,0.5162649154663086,0.3788238763809204,0.6872051954269409,0.5407813191413879,0.40310442447662354,0.688384473323822,0.5022768192433923
88.0,0.516362190246582,0.378715455532074,0.6882336139678955,0.5407216548919678,0.40304917097091675,0.6883622407913208,0.5017562270440445
89.0,0.5161856412887573,0.3786463439464569,0.687696635723114,0.5406761765480042,0.4030163288116455,0.6882991790771484,0.5028756031564761
90.0,0.5162113308906555,0.37861955165863037,0.6879589557647705,0.5405623912811279,0.40291181206703186,0.6882529854774475,0.5034538103027871
91.0,0.51594078540802,0.37848272919654846,0.6872901916503906,0.5404871702194214,0.4028486907482147,0.6881923675537109,0.5030484479973661
92.0,0.5157958269119263,0.3783922493457794,0.6870179176330566,0.5404284596443176,0.4028076231479645,0.6881042122840881,0.5017027274504358
93.0,0.5157214403152466,0.3783414363861084,0.6868999004364014,0.5404290556907654,0.40282902121543884,0.6880002021789551,0.5017932652242353
94.0,0.5157367587089539,0.37834256887435913,0.6869709491729736,0.5404314398765564,0.4028562903404236,0.6878756284713745,0.5012047696945379
95.0,0.5158880949020386,0.37837278842926025,0.6875763535499573,0.5404777526855469,0.4029295742511749,0.6877407431602478,0.5017809191641718
96.0,0.5157585144042969,0.3784318268299103,0.6866334676742554,0.5405672192573547,0.4030483365058899,0.687594473361969,0.5014269987756824
97.0,0.5159273147583008,0.3785472512245178,0.6869004368782043,0.540651798248291,0.4031621515750885,0.6874483823776245,0.5011512701009291
