epoch,train_batch_loss,train_huber,validation_loss,validation_spearman
1,0.4906219520739147,0.16414915025234222,0.33115535974502563,0.5772359229194317
2,0.2156711763569287,0.08482757210731506,0.24328789114952087,0.643814109488976
3,0.1626367015498025,0.06877483427524567,0.23058483004570007,0.6679835797401155
4,0.14680011570453644,0.04485473409295082,0.2128903567790985,0.6840519769128677
5,0.12991650721856526,0.038740355521440506,0.20055130124092102,0.6926468923937982
6,0.12056945743305343,0.035866107791662216,0.20584851503372192,0.6723952385361688
7,0.11743916145392827,0.032693345099687576,0.20190662145614624,0.7003570069035052
8,0.11323876093540873,0.027198074385523796,0.1975875198841095,0.6888525366009239
9,0.11045588180422783,0.025578241795301437,0.192008376121521,0.6919925512104284
10,0.10402302869728633,0.02072594314813614,0.20074860751628876,0.6895048201076165
11,0.09875750062721116,0.01900872029364109,0.18803462386131287,0.6910048664053418
12,0.0998995979981763,0.01657981425523758,0.1949717104434967,0.6958095414467524
13,0.09525570645928383,0.0169407669454813,0.20153561234474182,0.6818440898381637
14,0.09760293204869543,0.018321111798286438,0.19777780771255493,0.6961840386020145
15,0.09460375351565224,0.016088122501969337,0.20231246948242188,0.6761566715022068
16,0.09757060238293239,0.019207360222935677,0.19735166430473328,0.6445651614761773
17,0.09703978417175156,0.015861913561820984,0.2066415399312973,0.695478255501713
18,0.0900811989392553,0.011912266723811626,0.19379141926765442,0.6793481280286429
19,0.09401525503822736,0.013476977124810219,0.20642757415771484,0.6929390824819696
20,0.09614237397909164,0.011638405732810497,0.19304057955741882,0.7018364764344579
21,0.09882821781294686,0.01901300996541977,0.2009030431509018,0.6916592075887116
22,0.09573165699839592,0.012921808287501335,0.19662585854530334,0.7112976737965163
23,0.10127115196415357,0.018286678940057755,0.1907581090927124,0.7207115445949978
24,0.09901082515716553,0.025143329054117203,0.19830021262168884,0.7066267477391277
25,0.10066423352275576,0.020519733428955078,0.2109827697277069,0.7031821969813883
26,0.08977062361580986,0.01445739809423685,0.20244047045707703,0.6910727697356914
27,0.09193461069038936,0.01627250202000141,0.19047760963439941,0.6976038355093264
28,0.09392757075173515,0.012116498313844204,0.196622833609581,0.7047213391359816
29,0.09084405324288777,0.011557359248399734,0.18921007215976715,0.6994166486619957
30,0.08855872920581273,0.008568873628973961,0.18846000730991364,0.704622570655473
31,0.0865382719784975,0.006945755798369646,0.18497826159000397,0.7071349938784118
32,0.08347174897789955,0.006636451929807663,0.19016186892986298,0.7082852351410023
33,0.08341184524553162,0.007683377247303724,0.18287242949008942,0.7117606510489007
34,0.08217861663017954,0.008561990223824978,0.1957259178161621,0.7094622262003971
35,0.08885340499026435,0.01345040276646614,0.18972733616828918,0.705239873658652
36,0.088165497141225,0.008962797001004219,0.19464120268821716,0.715289566550408
37,0.0867020913532802,0.007258783560246229,0.19384419918060303,0.7149685689887548
38,0.08607710525393486,0.00821705162525177,0.18164286017417908,0.7199069930141877
39,0.08639652281999588,0.006673245225101709,0.19105622172355652,0.7250244349105425
40,0.08024466090968677,0.006813862361013889,0.18806672096252441,0.7169789191024414
41,0.0811242407986096,0.0058840797282755375,0.18481095135211945,0.7228062594524522
42,0.08204216243965286,0.00753297284245491,0.19510558247566223,0.7071432245851209
43,0.08510722805346761,0.009624911472201347,0.18746256828308105,0.7211498297272549
44,0.08276540839246341,0.010346630588173866,0.19244343042373657,0.7219955348416104
45,0.08495492062398366,0.0062477728351950645,0.18129807710647583,0.7311707151455292
46,0.08020583167672157,0.00589655339717865,0.1807367205619812,0.7215387306192578
47,0.08486636408737727,0.005576727911829948,0.19098323583602905,0.7216580758665391
48,0.07995457228805337,0.005720882210880518,0.1835649162530899,0.7207671018652839
49,0.07807214957262788,0.004666164983063936,0.1905013471841812,0.7158821774334598
50,0.0823491242315088,0.005162614863365889,0.19176873564720154,0.7144047655791845
51,0.08339738260422434,0.005110039375722408,0.18602104485034943,0.7209955039764602
52,0.07873718334095818,0.0087059261277318,0.20483487844467163,0.7087070588598413
53,0.08249804537211146,0.007672588806599379,0.18525093793869019,0.7323806290317603
54,0.08261749999863761,0.006419782526791096,0.19181525707244873,0.7123532619319526
55,0.08240502168025289,0.00841471552848816,0.17825105786323547,0.7250182618805107
56,0.08410656239305224,0.0069751744158566,0.18937930464744568,0.7235511384096217
57,0.08355968445539474,0.00668296730145812,0.17951221764087677,0.7300287045896479
58,0.08671784347721509,0.0063772969879209995,0.18835699558258057,0.7353189913268928
59,0.08495725744536944,0.007612563669681549,0.19309744238853455,0.7204625657170489
60,0.084592233811106,0.0046080672182142735,0.17843559384346008,0.7294731318867866
61,0.08234380345259394,0.006358730606734753,0.17907536029815674,0.7341337695607889
62,0.08194792323878833,0.009970790706574917,0.17497417330741882,0.7413665030813709
63,0.08544225724680084,0.007251322735100985,0.18539345264434814,0.7275389158101587
64,0.0811472556420735,0.005874069407582283,0.1811560094356537,0.7268393057398891
65,0.0815656701368945,0.0057767597027122974,0.18210303783416748,0.7438768686276326
66,0.07869782777769226,0.005041091237217188,0.1803339421749115,0.7479572414786465
