epoch,train_batch_loss,train_huber,validation_loss,validation_spearman
1,0.4033161274024418,0.14645442366600037,0.3111379146575928,0.613874746150344
2,0.20729568068470275,0.08684060722589493,0.22512929141521454,0.6703222062560459
3,0.17652811855077744,0.0633692815899849,0.21693584322929382,0.7019636114167385
4,0.14833456437502587,0.04895664006471634,0.2099117636680603,0.6944326874021989
5,0.13401123668466294,0.034615546464920044,0.19015684723854065,0.6998727741988747
6,0.12278971821069717,0.030643176287412643,0.18233546614646912,0.7267254212828264
7,0.1137442413185324,0.027126150205731392,0.19546380639076233,0.7166529776186197
8,0.11099076324275561,0.021190347149968147,0.18156516551971436,0.7303442571564616
9,0.1121467293373176,0.022304821759462357,0.1944819986820221,0.7130351707003082
10,0.10678759962320328,0.02257821336388588,0.18614861369132996,0.7406430709918936
11,0.10655180897031512,0.01764606311917305,0.18249909579753876,0.744070521175311
12,0.1029047141117709,0.015903271734714508,0.1788206398487091,0.7140908788624776
13,0.1099434569478035,0.03124970570206642,0.18927857279777527,0.7458506138854017
14,0.10486783034035138,0.01607087254524231,0.18343545496463776,0.731806402671513
15,0.10217578336596489,0.013517086394131184,0.1772071123123169,0.7593268417605795
16,0.09871301693575722,0.011890314519405365,0.18255740404129028,0.7552285127060759
17,0.09712962327258927,0.011272292584180832,0.17554762959480286,0.7540956328946251
18,0.09462770074605942,0.011521771550178528,0.17514246702194214,0.7601037030300121
19,0.09994592730488096,0.016866296529769897,0.16939431428909302,0.7710939748430055
20,0.098772580070155,0.01578616164624691,0.1799171268939972,0.7511394442494861
21,0.10204876054610525,0.016134073957800865,0.16772055625915527,0.7602724517031074
22,0.10944846485342298,0.014884542673826218,0.173546701669693,0.7727310427630946
23,0.10566101223230362,0.015983426943421364,0.16866633296012878,0.755547488856439
24,0.10116232026900564,0.012870249338448048,0.17040091753005981,0.7521385598688491
25,0.10300798660942487,0.01187287550419569,0.16878436505794525,0.7424221347466606
26,0.10481952929071017,0.015317343175411224,0.1737404763698578,0.7640991365521405
27,0.09560845739075116,0.010058753192424774,0.16684649884700775,0.7573687397794797
28,0.09379217560802187,0.01004755962640047,0.16921168565750122,0.7654316336963991
29,0.09515400337321418,0.010319096967577934,0.17997555434703827,0.7445551591327981
30,0.09693992191127368,0.010881470516324043,0.16832835972309113,0.761202627315779
31,0.09599006175994873,0.011678298935294151,0.17770782113075256,0.749514723793282
32,0.09353611086096082,0.009380019269883633,0.16574813425540924,0.766883489658213
33,0.09431146936757225,0.008219083771109581,0.17019398510456085,0.756799727485445
34,0.09300008629049573,0.008422155864536762,0.1639488935470581,0.776009294424568
35,0.09297812889729228,0.007405512034893036,0.16715611517429352,0.7699724135401159
36,0.0948725486440318,0.008419162593781948,0.17201656103134155,0.771655784449774
37,0.08935863471456937,0.006253262050449848,0.16844922304153442,0.7583997530138791
38,0.08982797818524497,0.008261537179350853,0.1655263900756836,0.7550803431394557
39,0.09124833984034401,0.006463232915848494,0.1672029048204422,0.7588236826072648
40,0.09243254576410566,0.0068687195889651775,0.16474764049053192,0.7593690289288533
41,0.09048741576927048,0.007158032618463039,0.16193434596061707,0.7937690633125246
42,0.09010418664131846,0.006181265227496624,0.1636621654033661,0.7826717801458611
43,0.09061721073729652,0.009578210301697254,0.16498979926109314,0.7639962410197653
44,0.09250527034912791,0.006646496709436178,0.16561861336231232,0.7693385770606849
45,0.08908609513725553,0.0072608222253620625,0.1666588932275772,0.7754145582474394
46,0.09533894115260669,0.017322909086942673,0.19366556406021118,0.7227711459736481
47,0.10142460518649646,0.014009441249072552,0.17651277780532837,0.7717185507245228
48,0.09652243661028999,0.010318468324840069,0.17167949676513672,0.7409980605785881
49,0.0989937452333314,0.009942280128598213,0.165075421333313,0.7682036393385866
50,0.10044335520693234,0.012263416312634945,0.1706070601940155,0.786698082327702
51,0.09806672909430095,0.011464434675872326,0.16284236311912537,0.7516302559389157
52,0.09431470238736697,0.011130495928227901,0.16753965616226196,0.7929253199470481
53,0.09307412111333438,0.008748951368033886,0.16438254714012146,0.7687870570071539
54,0.08997474610805511,0.007811484392732382,0.16243064403533936,0.8095779329066478
55,0.09412951661007744,0.005960048642009497,0.16556721925735474,0.7826923592523362
