epoch,train_loss,train_huber,train_rank,train_full_pairwise_loss,train_pairwise_accuracy,train_pre_step_prediction_mean,train_pre_step_prediction_std,train_pre_step_prediction_min,train_pre_step_prediction_max,validation_loss,validation_huber,validation_rank,validation_pairwise_accuracy,validation_spearman,validation_post_step_prediction_mean,validation_post_step_prediction_std,validation_post_step_prediction_min,validation_post_step_prediction_max,scaler_scale_before,scaler_scale_after,optimizer_state_step_before,optimizer_state_step_after,optimizer_step_skipped,optimizer_step_effective,gradient_norm_before_clip,gradient_norm_after_clip,parameter_delta_norm,learning_rate
10,0.5190951824188232,0.3811822235584259,0.6895649433135986,0.6892978549003601,0.8983869552612305,-0.06239071488380432,0.008811814710497856,-0.06848742812871933,-0.024946922436356544,0.5424116253852844,0.4045850336551666,0.6891329288482666,0.9001241326332092,0.9457637581406834,-0.06208053231239319,0.009082352742552757,-0.06841085106134415,-0.02667839080095291,128.0,64.0,0,0,1,0,nan,nan,0.0,0.001
11,0.5189948081970215,0.38118216395378113,0.6890633702278137,0.6892978549003601,0.8983727693557739,-0.06239062175154686,0.008811934851109982,-0.06848740577697754,-0.02494758740067482,0.5424115657806396,0.40458494424819946,0.6891329288482666,0.9001241326332092,0.9457961386649701,-0.062080491334199905,0.009082535281777382,-0.0684109553694725,-0.026675092056393623,64.0,32.0,0,0,1,0,nan,nan,0.0,0.001
12,0.5190252661705017,0.3811822533607483,0.6892151236534119,0.6892978549003601,0.898381233215332,-0.06239071860909462,0.008811721578240395,-0.06848740577697754,-0.024952121078968048,0.5424115657806396,0.40458494424819946,0.6891329288482666,0.9001241326332092,0.9457637581406834,-0.062080491334199905,0.00908252689987421,-0.06841090321540833,-0.026675451546907425,32.0,16.0,0,0,1,0,nan,nan,0.0,0.001
13,0.5190938711166382,0.3811821937561035,0.6895583271980286,0.6892978549003601,0.8983840942382812,-0.06239064037799835,0.00881178118288517,-0.06848742812871933,-0.024945402517914772,0.5424114465713501,0.4045848846435547,0.6891328692436218,0.9001241326332092,0.9457961386649701,-0.062080416828393936,0.009082621894776821,-0.06841085106134415,-0.026677493005990982,16.0,8.0,0,0,1,0,nan,nan,0.0,0.001
14,0.5190483331680298,0.3811822831630707,0.6893303990364075,0.6892978549003601,0.8983699083328247,-0.0623907595872879,0.008811690844595432,-0.06848742812871933,-0.024947019293904305,0.5424116253852844,0.4045850336551666,0.6891330480575562,0.9001862406730652,0.9458275461176785,-0.06208053231239319,0.00908230897039175,-0.06841085106134415,-0.026677772402763367,8.0,4.0,0,0,1,0,nan,nan,0.0,0.001
15,0.5190566778182983,0.3811822235584259,0.689372181892395,0.6892978549003601,0.8983755707740784,-0.06239066645503044,0.00881174299865961,-0.06848744302988052,-0.024946724995970726,0.5424115657806396,0.40458497405052185,0.6891329288482666,0.9001241326332092,0.9457961386649701,-0.06208048388361931,0.009082385338842869,-0.06841107457876205,-0.026677651330828667,4.0,2.0,0,0,1,0,nan,nan,0.0,0.001
16,0.519008457660675,0.3811822831630707,0.6891307830810547,0.6892978549003601,0.8983699083328247,-0.062390681356191635,0.008811654523015022,-0.06848744302988052,-0.02495105378329754,0.5424114465713501,0.4045848846435547,0.689132809638977,0.9001862406730652,0.9458275461176785,-0.062080394476652145,0.009082591161131859,-0.0684109553694725,-0.026677798479795456,2.0,1.0,0,0,1,0,nan,nan,0.0,0.001
17,0.5190399289131165,0.3811822235584259,0.6892885565757751,0.6892978549003601,0.8983869552612305,-0.06239066645503044,0.008811848238110542,-0.06848739087581635,-0.02494744025170803,0.5424115657806396,0.40458494424819946,0.6891329288482666,0.9001241326332092,0.9457637581406834,-0.062080495059490204,0.009082452394068241,-0.06841079890727997,-0.026681508868932724,1.0,0.5,0,0,1,0,nan,nan,0.0,0.001
18,0.5190442204475403,0.38118216395378113,0.6893103122711182,0.6892977952957153,0.898381233215332,-0.06239059194922447,0.008811971172690392,-0.06848742812871933,-0.02495383843779564,0.5424115657806396,0.40458494424819946,0.6891329288482666,0.9001862406730652,0.9458275461176785,-0.06208052113652229,0.009082499891519547,-0.06841084361076355,-0.02667592279613018,0.5,0.25,0,0,1,0,nan,nan,0.0,0.001
19,0.5190248489379883,0.3811822533607483,0.6892128586769104,0.6892978549003601,0.8983755707740784,-0.06239067018032074,0.00881180539727211,-0.06848748028278351,-0.02494692988693714,0.5424115657806396,0.40458497405052185,0.6891329288482666,0.9001862406730652,0.9458275461176785,-0.062080543488264084,0.009082352742552757,-0.06841100752353668,-0.026678234338760376,0.25,0.125,0,0,1,0,nan,nan,0.0,0.001
20,0.519011378288269,0.3811822235584259,0.6891457438468933,0.6892978549003601,0.8983897566795349,-0.062390685081481934,0.008811725303530693,-0.06848745793104172,-0.024951139464974403,0.5424115657806396,0.40458494424819946,0.6891329288482666,0.9001862406730652,0.9458275461176785,-0.06208042800426483,0.009082519449293613,-0.06841106712818146,-0.02667468972504139,0.125,0.0625,0,0,1,0,nan,nan,0.0,0.001
21,0.5190340876579285,0.3811822831630707,0.6892590522766113,0.6892979145050049,0.8984238505363464,-0.062390703707933426,0.008811645209789276,-0.06848744302988052,-0.024949707090854645,0.5424115657806396,0.40458497405052185,0.6891329288482666,0.9002482891082764,0.9458975071247055,-0.06208055466413498,0.009082483127713203,-0.06841090321540833,-0.02667495422065258,0.0625,0.03125,0,0,1,0,nan,nan,0.0,0.001
22,0.5190220475196838,0.3811822831630707,0.6891988515853882,0.6892979741096497,0.898364245891571,-0.06239079684019089,0.00881156139075756,-0.06848745793104172,-0.024947304278612137,0.5424116253852844,0.4045850336551666,0.6891329288482666,0.9001862406730652,0.9458275461176785,-0.06208048388361931,0.009082426317036152,-0.06841085106134415,-0.02667926251888275,0.03125,0.015625,0,0,1,0,nan,nan,0.0,0.001
23,0.5190154910087585,0.3811822533607483,0.6891661286354065,0.6892978549003601,0.8983897566795349,-0.06239074841141701,0.008811743929982185,-0.06848739087581635,-0.02494954504072666,0.5381174087524414,0.4009479582309723,0.685847282409668,0.8951582908630371,0.9408356224986368,-0.05820367857813835,0.01664377562701702,-0.06981731206178665,0.006666035857051611,0.015625,0.015625,0,1,0,1,0.11291225999593735,0.11291225999593735,0.07261119782924652,0.001
24,0.514885425567627,0.37766212224960327,0.6861163973808289,0.6861365437507629,0.8979470729827881,-0.05878974497318268,0.016106415539979935,-0.06996286660432816,0.0073892404325306416,0.5340667963027954,0.39751070737838745,0.6827803254127502,0.8935443758964539,0.9397342200553833,-0.05478968098759651,0.023701556026935577,-0.07140245288610458,0.03749192878603935,0.015625,0.015625,1,2,0,1,0.1120583713054657,0.1120583713054657,0.06706748902797699,0.001
25,0.5108367800712585,0.37432682514190674,0.682549774646759,0.6831808090209961,0.8978761434555054,-0.05563156679272652,0.02293132245540619,-0.07162992656230927,0.03695911914110184,0.5300893783569336,0.394133597612381,0.679779052734375,0.8931098580360413,0.9392656151938846,-0.05130183696746826,0.030634799972176552,-0.0728796124458313,0.06741812825202942,0.015625,0.015625,2,3,0,1,0.11512336134910583,0.11512336134910583,0.06512197852134705,0.001
26,0.5070333480834961,0.3710508942604065,0.6799122095108032,0.6802846193313599,0.8979158401489258,-0.052392613142728806,0.029642734676599503,-0.07317495346069336,0.06579280644655228,0.5260955095291138,0.390738844871521,0.6767833828926086,0.8921787738800049,0.9381277199913578,-0.04785282537341118,0.037612900137901306,-0.07441861927509308,0.09754214435815811,0.015625,0.015625,3,4,0,1,0.12060632556676865,0.12060632556676865,0.0627976804971695,0.001
27,0.50313401222229,0.367745578289032,0.6769422888755798,0.6773852109909058,0.89781653881073,-0.049186546355485916,0.036432113498449326,-0.07478358596563339,0.09539979696273804,0.5260952711105347,0.3907386362552643,0.6767832636833191,0.8922408223152161,0.9381338930213895,-0.04785274341702461,0.03761373087763786,-0.07441835105419159,0.09755736589431763,0.015625,0.0078125,4,4,1,0,nan,nan,0.0,0.001
28,0.5029610991477966,0.3677455484867096,0.6760778427124023,0.6773852109909058,0.8978080153465271,-0.049186527729034424,0.03643226996064186,-0.07478345185518265,0.0953945741057396,0.5224190950393677,0.3876173794269562,0.6740085482597351,0.891495943069458,0.9375412821383377,-0.04415106773376465,0.04414546489715576,-0.07535822689533234,0.1262938529253006,0.0078125,0.0078125,4,5,0,1,0.10340669006109238,0.10340669006109238,0.054413314908742905,0.001
29,0.4997430741786957,0.36471474170684814,0.6751416325569153,0.6747002601623535,0.8976377248764038,-0.04571397975087166,0.04278675094246864,-0.07578562200069427,0.12420611083507538,0.5189895629882812,0.38470539450645447,0.6714208722114563,0.8910614252090454,0.9372470343734889,-0.040497299283742905,0.05029984563589096,-0.07606213539838791,0.1535540223121643,0.0078125,0.0078125,5,6,0,1,0.10865534096956253,0.10865534096956253,0.048015933483839035,0.001
30,0.49651244282722473,0.3618954122066498,0.6730851531028748,0.6722000241279602,0.8975242376327515,-0.0422801710665226,0.04875633865594864,-0.07654516398906708,0.1515268236398697,0.5157146453857422,0.38192278146743774,0.668959379196167,0.8911235332489014,0.9371564965996892,-0.036968331784009933,0.05620398372411728,-0.07671044766902924,0.1796739101409912,0.0078125,0.0078125,6,7,0,1,0.11586607247591019,0.11586607247591019,0.04341866075992584,0.001
31,0.49309295415878296,0.35920342803001404,0.6694477200508118,0.6698222160339355,0.8974589705467224,-0.03896447271108627,0.05447428673505783,-0.07724582403898239,0.17755964398384094,0.5125495791435242,0.3792339563369751,0.6665781736373901,0.8905648589134216,0.936911633075095,-0.033316437155008316,0.06196267902851105,-0.07711649686098099,0.2054440677165985,0.0078125,0.0078125,7,8,0,1,0.1196848601102829,0.1196848601102829,0.0400008000433445,0.001
32,0.49014216661453247,0.3566112220287323,0.6676546931266785,0.6675242781639099,0.8973709940910339,-0.03551943972706795,0.060043420642614365,-0.07770192623138428,0.20315101742744446,0.5094215869903564,0.376575231552124,0.6642317175865173,0.8905028104782104,0.9368663641881951,-0.02964080683887005,0.06767874211072922,-0.07746122777462006,0.23120640218257904,0.0078125,0.0078125,8,9,0,1,0.12698149681091309,0.12698149681091309,0.037219248712062836,0.001
33,0.4871059060096741,0.3540513217449188,0.6652728915214539,0.6652607917785645,0.8973596096038818,-0.03204912692308426,0.06556876003742218,-0.07809693366289139,0.2286795824766159,0.5062702894210815,0.3738963007926941,0.6618700623512268,0.8905028104782104,0.936810806917909,-0.025796234607696533,0.07347506284713745,-0.07768210768699646,0.2575252950191498,0.0078125,0.0078125,9,10,0,1,0.13212798535823822,0.13212798535823822,0.03526928275823593,0.001
34,0.48396721482276917,0.3514750003814697,0.6624610424041748,0.662982165813446,0.8973737955093384,-0.028409693390130997,0.07117566466331482,-0.07836930453777313,0.2548994719982147,0.5031089186668396,0.3712075352668762,0.6595068573951721,0.8904407024383545,0.9368663641881951,-0.021861808374524117,0.07931670546531677,-0.0778411328792572,0.28412139415740967,0.0078125,0.0078125,10,11,0,1,0.13815973699092865,0.13815973699092865,0.03374304249882698,0.001
35,0.48121702671051025,0.3488906919956207,0.6616316437721252,0.6607010960578918,0.897416353225708,-0.024681027978658676,0.07683020830154419,-0.07857932150363922,0.28146684169769287,0.4999009370803833,0.36847832798957825,0.6571129560470581,0.8906890153884888,0.9371209693309518,-0.017778541892766953,0.08526965975761414,-0.07793689519166946,0.3112602233886719,0.0078125,0.0078125,11,12,0,1,0.14320531487464905,0.14320531487464905,0.03275993838906288,0.001
36,0.47758811712265015,0.34627124667167664,0.6565843224525452,0.6583919525146484,0.8974475860595703,-0.020810691639780998,0.08258790522813797,-0.07872810959815979,0.308501660823822,0.49662280082702637,0.365690141916275,0.6546633243560791,0.8907510638237,0.9371811887198165,-0.013383224606513977,0.09141048043966293,-0.07784569263458252,0.3395189344882965,0.0078125,0.0078125,12,13,0,1,0.14941197633743286,0.14941197633743286,0.03238911181688309,0.001
37,0.4753517508506775,0.34359750151634216,0.658771276473999,0.6560273170471191,0.8974844813346863,-0.016632888466119766,0.08853056281805038,-0.07869426906108856,0.3367028534412384,0.4932895600795746,0.3628530502319336,0.6521825194358826,0.8908131718635559,0.9372388036667798,-0.008901338092982769,0.0976794958114624,-0.07775359600782394,0.36825016140937805,0.0078125,0.0078125,13,14,0,1,0.1536344587802887,0.1536344587802887,0.031773641705513,0.001
38,0.4715600907802582,0.34087836742401123,0.6534085869789124,0.6536329388618469,0.8975043296813965,-0.012372399680316448,0.09459219872951508,-0.07865931838750839,0.3654381334781647,0.48984378576278687,0.3599180579185486,0.6496285200119019,0.8909993767738342,0.9373087646738069,-0.004249488934874535,0.10419085621833801,-0.07765788584947586,0.39818134903907776,0.0078125,0.0078125,14,15,0,1,0.16088251769542694,0.16088251769542694,0.0318530797958374,0.001
39,0.46847671270370483,0.33806896209716797,0.6520387530326843,0.6511693000793457,0.8974930047988892,-0.007955056615173817,0.10087887942790985,-0.07862270623445511,0.3951440453529358,0.4862941801548004,0.35689324140548706,0.6470046639442444,0.8910614252090454,0.9373828410341883,0.0006273948820307851,0.11093667894601822,-0.07749713957309723,0.4293213188648224,0.0078125,0.0078125,15,16,0,1,0.16670101881027222,0.16670101881027222,0.03191608190536499,0.001
40,0.46461790800094604,0.3351733982563019,0.647222638130188,0.6486358046531677,0.897501528263092,-0.003315939335152507,0.10739734023809433,-0.07852320373058319,0.4259803891181946,0.48258036375045776,0.3537268340587616,0.6442675590515137,0.8912476897239685,0.9375124746648559,0.005813825875520706,0.11803681403398514,-0.07727032899856567,0.46222609281539917,0.0078125,0.0078125,16,17,0,1,0.1736462265253067,0.1736462265253067,0.03247194364666939,0.001
41,0.46196097135543823,0.3321431577205658,0.6490890979766846,0.645991861820221,0.8974816799163818,0.0016201576218008995,0.11426146328449249,-0.07836103439331055,0.45857396721839905,0.4786723256111145,0.3503900468349457,0.6414113640785217,0.8912476897239685,0.9376112431453646,0.011147168464958668,0.12551641464233398,-0.07715973258018494,0.4967330992221832,0.0078125,0.0078125,17,18,0,1,0.17914092540740967,0.17914092540740967,0.03279155492782593,0.001
42,0.457835853099823,0.32895129919052124,0.6444228291511536,0.6432334780693054,0.8975440859794617,0.006686885841190815,0.12148655205965042,-0.07831887900829315,0.49268457293510437,0.47453415393829346,0.34685584902763367,0.6383914351463318,0.8911855816841125,0.9376441659722008,0.016969017684459686,0.13349875807762146,-0.07691964507102966,0.5337537527084351,0.0078125,0.0078125,18,19,0,1,0.18627706170082092,0.18627706170082092,0.03349567949771881,0.001
43,0.453510046005249,0.3255741000175476,0.6396796703338623,0.640315592288971,0.8975695967674255,0.012226230464875698,0.1291998028755188,-0.07814980298280716,0.5293408632278442,0.4700990915298462,0.34306421875953674,0.6351743340492249,0.8912476897239685,0.9376626850622961,0.02322523109614849,0.14209610223770142,-0.07666859775781631,0.5735484957695007,0.0078125,0.0078125,19,20,0,1,0.19459421932697296,0.19459421932697296,0.03497844561934471,0.001
44,0.4493780732154846,0.32195577025413513,0.6371114253997803,0.63720703125,0.8976008296012878,0.01817779615521431,0.13750608265399933,-0.07797683030366898,0.5689549446105957,0.6854803562164307,0.5544459223747253,0.6551720499992371,0.7914959788322449,0.7533524697264319,0.5767735838890076,0.09389133751392365,0.3930015563964844,0.9481777548789978,0.0078125,0.0078125,20,21,0,1,5.142255783081055,0.9999998211860657,0.03391766548156738,0.001
45,0.6631399393081665,0.5330847501754761,0.6502758264541626,0.6536580920219421,0.8049895167350769,0.5647329092025757,0.09472709149122238,0.39401212334632874,0.9328248500823975,0.6940845251083374,0.5632199645042419,0.6543226838111877,0.7877715826034546,0.7444550757739437,0.5970310568809509,0.09646628797054291,0.41268351674079895,0.9778677225112915,0.0078125,0.0078125,21,22,0,1,0.8726294040679932,0.8726294040679932,0.030341701582074165,0.001
46,0.6724002957344055,0.5418084859848022,0.6529590487480164,0.6527262330055237,0.8040814399719238,0.5846079587936401,0.09715390205383301,0.4137606620788574,0.9647253155708313,0.6869200468063354,0.5561509728431702,0.6538453698158264,0.7847299575805664,0.737302591643775,0.5849075317382812,0.09816600382328033,0.40050002932548523,0.972608745098114,0.0078125,0.0078125,22,23,0,1,0.9200184941291809,0.9200184941291809,0.03404330089688301,0.001
47,0.6652477383613586,0.5345518589019775,0.6534793376922607,0.652131974697113,0.8038033246994019,0.5722214579582214,0.09878209233283997,0.4015980064868927,0.9605869054794312,0.6729435324668884,0.542210042476654,0.6536673903465271,0.7840471863746643,0.7350720701256211,0.5576547384262085,0.09893247485160828,0.37456315755844116,0.9478967785835266,0.0078125,0.0078125,23,24,0,1,0.9009281396865845,0.9009281396865845,0.036227770149707794,0.001
48,0.6511778831481934,0.5203952193260193,0.6539133191108704,0.651893675327301,0.8035110235214233,0.5448372960090637,0.0994950532913208,0.37554502487182617,0.9371193051338196,0.6552746891975403,0.5245278477668762,0.6537342071533203,0.7833023071289062,0.7320596314701071,0.5207514762878418,0.09899507462978363,0.339878112077713,0.9109009504318237,0.0078125,0.0078125,24,25,0,1,0.849075973033905,0.849075973033905,0.03851459547877312,0.001
49,0.6326894164085388,0.5024393796920776,0.6512501835823059,0.651911199092865,0.8035876154899597,0.5078964829444885,0.09953796118497849,0.34095537662506104,0.9018303751945496,0.6364012956619263,0.5056153535842896,0.6539296507835388,0.7826815843582153,0.7303147216477874,0.47885942459106445,0.09864615648984909,0.30081114172935486,0.8675932884216309,0.0078125,0.0078125,25,26,0,1,0.783805787563324,0.783805787563324,0.04023052752017975,0.001
50,0.6142218708992004,0.4832184612751007,0.6550170183181763,0.6521047949790955,0.8036358952522278,0.46602901816368103,0.09914825856685638,0.30182546377182007,0.8594664335250854,0.7763251662254333,0.6434000134468079,0.6646256446838379,0.7026070952415466,0.5321007850036523,0.7261966466903687,0.10457521677017212,0.495298832654953,1.1054166555404663,0.0078125,0.0078125,26,27,0,1,0.7103233337402344,0.7103233337402344,0.042659614235162735,0.001
51,0.7509012818336487,0.6186333298683167,0.6613398194313049,0.6593659520149231,0.7323483824729919,0.7070552706718445,0.10111187398433685,0.4640824794769287,1.0989389419555664,0.7439132928848267,0.610817551612854,0.6654786467552185,0.6985723376274109,0.5186723870078295,0.6659173965454102,0.10584066808223724,0.43698573112487793,1.053391695022583,0.0078125,0.0078125,27,28,0,1,1.311576008796692,0.9999992251396179,0.04061941057443619,0.001
52,0.7176105380058289,0.585995078086853,0.6580773591995239,0.6600247025489807,0.7286562919616699,0.6467660069465637,0.10168851912021637,0.4070771038532257,1.0374979972839355,0.7111361026763916,0.5778524875640869,0.6664181351661682,0.6964617967605591,0.5120548988137494,0.6005690097808838,0.10506049543619156,0.3803275525569916,0.9888956546783447,0.0078125,0.0078125,28,29,0,1,1.1866235733032227,0.9999992251396179,0.04204956069588661,0.001
53,0.6855568289756775,0.5530829429626465,0.6623693704605103,0.6610442996025085,0.7263292670249939,0.5817757844924927,0.10039877146482468,0.3496587872505188,0.9672206044197083,0.6774279475212097,0.5439459681510925,0.6674097776412964,0.694351315498352,0.5078634114221632,0.5281290411949158,0.10313740372657776,0.31328102946281433,0.910392701625824,0.0078125,0.0078125,29,30,0,1,1.0535681247711182,0.9999991059303284,0.04370127618312836,0.001
54,0.6514173746109009,0.5188834071159363,0.6626698970794678,0.6620316505432129,0.7249642014503479,0.5096856951713562,0.09836959093809128,0.28252387046813965,0.8885414600372314,0.643645703792572,0.5099748373031616,0.6683542728424072,0.6931719183921814,0.5025772400382728,0.4487386643886566,0.10035579651594162,0.23925215005874634,0.8219410181045532,0.0078125,0.0078125,30,31,0,1,0.9119317531585693,0.9119317531585693,0.0466252826154232,0.001
55,0.6169493794441223,0.4844059944152832,0.6627168655395508,0.6630184054374695,0.7249926328659058,0.43080464005470276,0.0957615077495575,0.2096671462059021,0.801722526550293,0.6114680767059326,0.4776459336280823,0.6691106557846069,0.6906890273094177,0.4956737347860531,0.364901602268219,0.09874430298805237,0.16343742609024048,0.7278405427932739,0.0078125,0.0078125,31,32,0,1,0.7744495272636414,0.7744495272636414,0.048510413616895676,0.001
56,0.584224283695221,0.4511757493019104,0.665242612361908,0.6638039946556091,0.7221859693527222,0.34709492325782776,0.09435595571994781,0.13456054031848907,0.7095323204994202,0.5829858183860779,0.4489428699016571,0.6702146530151367,0.6877715587615967,0.48836692490508965,0.27898097038269043,0.09714934229850769,0.0893048644065857,0.6352691650390625,0.0078125,0.0078125,32,33,0,1,0.6493226885795593,0.6493226885795593,0.049404166638851166,0.001
57,0.5546363592147827,0.42183127999305725,0.6640254855155945,0.6649607419967651,0.7213033437728882,0.261536568403244,0.09212379157543182,0.06280479580163956,0.618644118309021,0.5600587725639343,0.42576876282691956,0.6714499592781067,0.6896337866783142,0.4909143286315421,0.19527845084667206,0.09300532937049866,0.01749834045767784,0.5410165190696716,0.0078125,0.0078125,33,34,0,1,0.5146195888519287,0.5146195888519287,0.05012759566307068,0.001
58,0.5314850807189941,0.39843517541885376,0.6652495861053467,0.666534960269928,0.7227818965911865,0.17869757115840912,0.0874260812997818,-0.009151005186140537,0.5262795686721802,0.543009877204895,0.408500075340271,0.6725488305091858,0.6883302330970764,0.4874450857536755,0.1164705753326416,0.08847987651824951,-0.05320646986365318,0.44983574748039246,0.0078125,0.0078125,34,35,0,1,0.38683757185935974,0.38683757185935974,0.05001206696033478,0.001
59,0.5144883394241333,0.3808360695838928,0.6682614088058472,0.6679064035415649,0.7213232517242432,0.10038831830024719,0.08331729471683502,-0.07492516189813614,0.43581122159957886,0.5313688516616821,0.39664626121520996,0.6736129522323608,0.6869025230407715,0.4834182124962705,0.04380933940410614,0.08475317806005478,-0.11270870268344879,0.3639172911643982,0.0078125,0.0078125,35,36,0,1,0.27075961232185364,0.27075961232185364,0.04758496582508087,0.001
60,0.5025371313095093,0.36896687746047974,0.6678510904312134,0.669242262840271,0.7192118763923645,0.028450412675738335,0.07963137328624725,-0.12566152215003967,0.3530474603176117,0.5250967144966125,0.3901257812976837,0.6748546361923218,0.686592161655426,0.48218772184326675,-0.017001409083604813,0.08120676130056381,-0.15249963104724884,0.2941272258758545,0.0078125,0.0078125,36,37,0,1,0.18492469191551208,0.18492469191551208,0.043089609593153,0.001
61,0.49655821919441223,0.3626174330711365,0.6697039008140564,0.6707152128219604,0.719938337802887,-0.03159118443727493,0.07553642988204956,-0.15932677686214447,0.2846348285675049,0.5224610567092896,0.38729533553123474,0.6758285164833069,0.6871508359909058,0.4829017356502773,-0.060953300446271896,0.07802820205688477,-0.17805151641368866,0.2426990568637848,0.0078125,0.0078125,37,38,0,1,0.12866531312465668,0.12866531312465668,0.037577640265226364,0.001
62,0.49455931782722473,0.36019304394721985,0.6718313694000244,0.6721678376197815,0.7207017540931702,-0.07471376657485962,0.0715649351477623,-0.18248622119426727,0.23436017334461212,0.5220576524734497,0.38669416308403015,0.6768174171447754,0.6889509558677673,0.48514666090517194,-0.0885445848107338,0.07491620630025864,-0.1907072216272354,0.2097327560186386,0.0078125,0.0078125,38,39,0,1,0.10294907540082932,0.10294907540082932,0.034523893147706985,0.001
