region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
98,fixed_random_bfs,474728395,512,50,462,790,2000,1969,66,3.300000000,10019.868000000,9897.794000000,9883.158000000,14.622000000,122.074000000,244148,54.400000000,7.680878384,25.877277320,114.751664599,1.548869687,53.258953216,1.000000000
99,fixed_random_bfs,5640218854,512,24,488,125,2000,1969,3,0.150000000,10019.868000000,9983.969500000,9983.494000000,0.461500000,35.898500000,71797,13.450000000,7.680878384,28.571769346,133.748237001,1.510227697,58.904881303,1.000000000
100,fixed_random_bfs,1328157992,512,21,491,326,2000,1969,1,0.050000000,10019.868000000,10015.482000000,10015.218500000,0.249500000,4.386000000,8772,2.450000000,7.680878384,26.756328495,121.125596601,1.382312707,55.121449237,1.000000000
101,history_hotspot_bfs,475544038,512,31,481,145,2000,1969,331,16.550000000,10019.868000000,9842.709500000,9821.867500000,20.828000000,177.158500000,354317,61.750000000,7.680878384,24.557240981,109.957788500,1.571604355,50.378236143,1.000000000
102,fixed_random_bfs,5230804046,512,33,479,563,2000,1969,5,0.250000000,10019.868000000,9993.683500000,9992.540500000,1.129000000,26.184500000,52369,11.800000000,7.680878384,25.329215950,116.262129601,1.536539218,52.105891123,1.000000000
103,history_hotspot_bfs,12244620635,512,29,483,196,2000,1969,51,2.550000000,10019.868000000,9964.158500000,9955.172500000,8.972000000,55.709500000,111419,19.400000000,7.680878384,25.917131455,118.372362100,1.551052954,53.339301142,1.000000000
104,fixed_random_bfs,11380488696,512,26,486,244,2000,1969,95,4.750000000,10019.868000000,9925.077000000,9902.601000000,22.462000000,94.791000000,189582,35.450000000,7.680878384,27.889166329,129.646864002,1.550236501,57.416302972,1.000000000
105,fixed_random_bfs,1587092665,512,19,493,187,2000,1969,0,0.000000000,10019.868000000,10017.740000000,10017.726000000,0.000000000,2.128000000,4256,0.800000000,7.680878384,25.398242347,117.637155950,1.316446031,52.329264445,1.000000000
106,history_hotspot_bfs,510791951,512,47,465,304,2000,1969,149,7.450000000,10019.868000000,9891.899500000,9871.983500000,19.902000000,127.968500000,255937,48.450000000,7.680878384,28.077749684,133.624735199,1.581708068,57.792189020,1.000000000
107,fixed_random_bfs,6340099264,512,41,471,691,2000,1969,12,0.600000000,10019.868000000,9941.063500000,9938.243500000,2.806000000,78.804500000,157609,28.550000000,7.680878384,25.288980995,116.334391002,1.484881394,52.083531245,1.000000000
