region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
68,fixed_random_bfs,278725753,512,29,483,187,2000,1976,0,0.000000000,10881.926500000,10874.933000000,10874.926000000,0.000000000,6.993500000,13987,6.700000000,8.359524028,27.905114941,136.647215201,1.562663161,57.397599125,1.000000000
69,history_hotspot_bfs,474552495,512,43,469,446,2000,1976,66,3.300000000,10881.926500000,10729.709500000,10717.778000000,11.924500000,152.217000000,304434,57.850000000,8.359524028,29.124975822,141.728195748,1.628563394,59.894226923,1.000000000
70,fixed_random_bfs,1322203518,512,15,497,146,2000,1976,0,0.000000000,10881.926500000,10877.999000000,10877.992000000,0.000000000,3.927500000,7855,2.350000000,8.359524028,27.771624394,134.974243449,1.545769786,57.111802431,1.000000000
71,history_hotspot_bfs,4656695032,512,40,472,854,2000,1976,35,1.750000000,10881.926500000,10800.354000000,10791.751500000,8.595500000,81.572500000,163145,27.350000000,8.359524028,27.760485182,135.773515150,1.540365338,57.038684443,1.000000000
72,fixed_random_bfs,1131291352,512,32,480,494,2000,1976,8,0.400000000,10881.926500000,10813.757500000,10812.121000000,1.629500000,68.169000000,136338,43.000000000,8.359524028,27.620465823,133.764487300,1.527947410,56.795834331,1.000000000
73,fixed_random_bfs,7114167921,512,35,477,491,2000,1976,2,0.100000000,10881.926500000,10852.462500000,10852.044000000,0.411500000,29.464000000,58928,9.450000000,8.359524028,25.939431710,126.047420600,1.527321225,53.289233165,1.000000000
74,history_hotspot_bfs,13522470886,512,42,470,361,2000,1976,88,4.400000000,10881.926500000,10726.675500000,10713.252000000,13.416500000,155.251000000,310502,55.750000000,8.359524028,22.516259868,108.027073099,1.256235736,46.178836707,1.000000000
75,fixed_random_bfs,1548079325,512,25,487,268,2000,1976,11,0.550000000,10881.926500000,10830.074500000,10827.579500000,2.488000000,51.852000000,103704,18.500000000,8.359524028,22.687990431,109.057291899,1.345237826,46.552537849,1.000000000
76,history_hotspot_bfs,3993126224,512,40,472,289,2000,1976,462,23.100000000,10881.926500000,10720.882500000,10656.502000000,64.373500000,161.044000000,322088,66.350000000,8.359524028,29.333367815,142.941838151,1.673373398,59.967612353,1.000000000
77,fixed_random_bfs,6595210390,512,16,496,240,2000,1976,0,0.000000000,10881.926500000,10879.128500000,10879.121500000,0.000000000,2.798000000,5596,1.000000000,8.359524028,27.610271613,135.067558251,1.554860022,56.763675534,1.000000000
78,fixed_random_bfs,1392657799,512,16,496,211,2000,1976,0,0.000000000,10881.926500000,10878.923000000,10878.916000000,0.000000000,3.003500000,6007,1.150000000,8.359524028,28.926396164,140.346196750,1.613936383,59.491822844,1.000000000
79,fixed_random_bfs,292599454,512,21,491,172,2000,1976,3,0.150000000,10881.926500000,10874.092000000,10873.620500000,0.464500000,7.834500000,15669,3.500000000,8.359524028,27.274456744,131.686254100,1.555576949,56.063677059,1.000000000
80,fixed_random_bfs,2689537161,512,39,473,392,2000,1976,78,3.900000000,10881.926500000,10759.685500000,10743.416500000,16.262000000,122.241000000,244482,52.100000000,8.359524028,24.774541194,121.049697548,0.829397186,50.888519134,1.000000000
81,history_hotspot_bfs,2914925366,512,41,471,335,2000,1976,225,11.250000000,10881.926500000,10727.088500000,10691.528000000,35.553500000,154.838000000,309676,67.450000000,8.359524028,25.601242611,125.805779503,0.848424364,52.494296232,1.000000000
82,fixed_random_bfs,4720708097,512,43,469,437,2000,1976,15,0.750000000,10881.926500000,10799.095500000,10796.847500000,2.241000000,82.831000000,165662,35.550000000,8.359524028,27.465355686,132.526085199,1.111398136,56.442945218,1.000000000
83,history_hotspot_bfs,10838978985,512,49,463,742,2000,1976,145,7.250000000,10881.926500000,10740.701000000,10711.907500000,28.786500000,141.225500000,282451,61.200000000,8.359524028,27.595311524,135.063378802,1.120976329,56.664559683,1.000000000
84,fixed_random_bfs,1801521181,512,37,475,345,2000,1976,6,0.300000000,10881.926500000,10833.155500000,10832.347500000,0.801000000,48.771000000,97542,17.300000000,8.359524028,21.848185958,106.129345800,0.813333694,44.795489885,1.000000000
85,fixed_random_bfs,1642560348,512,32,480,901,2000,1976,0,0.000000000,10881.926500000,10876.393000000,10876.386000000,0.000000000,5.533500000,11067,1.950000000,8.359524028,30.086613245,144.577370047,0.842115179,61.904287241,1.000000000
