region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
1040,fixed_random_bfs,3846227196,512,30,482,272,500,497,1,0.200000000,10410.840000000,10400.544000000,10400.460000000,0.078000000,10.296000000,5148,4.200000000,7.851052488,31.394445974,127.648587951,1.093404180,16.231183046,1.000000000
1041,fixed_random_bfs,12069712236,512,38,474,710,500,497,3,0.600000000,10410.840000000,10380.522000000,10377.916000000,2.600000000,30.318000000,15159,10.600000000,7.851052488,29.025022162,123.349047448,1.678999231,14.964139278,1.000000000
1042,fixed_random_bfs,9041188470,512,37,475,366,500,497,8,1.600000000,10410.840000000,10292.608000000,10286.054000000,6.548000000,118.232000000,59116,41.600000000,7.851052488,27.117378530,112.141349202,1.186158577,13.962552572,1.000000000
1043,fixed_random_bfs,11231050474,512,40,472,330,500,497,31,6.200000000,10410.840000000,10283.064000000,10272.750000000,10.308000000,127.776000000,63888,48.000000000,7.851052488,26.889183344,112.920089849,1.734812286,13.844371098,1.000000000
1044,fixed_random_bfs,5586150797,512,29,483,314,500,497,0,0.000000000,10410.840000000,10380.986000000,10380.980000000,0.000000000,29.854000000,14927,10.000000000,7.851052488,26.672562936,109.400344501,1.728161271,13.750733444,1.000000000
1045,fixed_random_bfs,12776717274,512,30,482,757,500,497,2,0.400000000,10410.840000000,10380.906000000,10378.956000000,1.944000000,29.934000000,14967,9.000000000,7.851052488,23.799849054,99.395013149,1.248798571,12.242372656,1.000000000
1046,fixed_random_bfs,480482947,512,27,485,332,500,497,8,1.600000000,10410.840000000,10357.976000000,10350.472000000,7.498000000,52.864000000,26432,18.200000000,7.851052488,30.598000390,125.158359551,1.697024791,15.771524472,1.000000000
1047,spatial_uniform_bfs,1163401678,512,39,473,1233,500,497,0,0.000000000,10410.840000000,10406.472000000,10406.466000000,0.000000000,4.368000000,2184,2.800000000,7.851052488,27.395299284,114.776878798,1.255664078,14.113741049,1.000000000
1048,fixed_random_bfs,12049398918,512,32,480,558,500,497,0,0.000000000,10410.840000000,10404.234000000,10404.228000000,0.000000000,6.606000000,3303,1.800000000,7.851052488,24.721739338,103.562958550,1.427885541,12.719540694,1.000000000
1049,fixed_random_bfs,1187136619,512,38,474,1126,500,497,0,0.000000000,10410.840000000,10402.940000000,10402.934000000,0.000000000,7.900000000,3950,2.400000000,7.851052488,22.979195122,91.231744050,1.353983557,11.829184776,1.000000000
1050,spatial_uniform_bfs,1163402547,512,28,484,603,500,497,0,0.000000000,10410.840000000,10406.720000000,10406.714000000,0.000000000,4.120000000,2060,2.200000000,7.851052488,23.741430820,100.591206001,1.308228602,12.218944136,1.000000000
1051,fixed_random_bfs,1187136636,512,42,470,1268,500,497,0,0.000000000,10410.840000000,10403.628000000,10403.622000000,0.000000000,7.212000000,3606,2.200000000,7.851052488,27.858318654,109.252495049,1.214230635,14.356797882,1.000000000
1052,fixed_random_bfs,6249235099,512,51,461,676,500,497,10,2.000000000,10410.840000000,10322.624000000,10318.466000000,4.152000000,88.216000000,44108,34.200000000,7.851052488,29.515735344,125.642195498,1.739451688,15.219993694,1.000000000
1053,history_hotspot_bfs,12049444366,512,39,473,551,500,497,6,1.200000000,10410.840000000,10335.948000000,10330.662000000,5.280000000,74.892000000,37446,26.800000000,7.851052488,30.414432902,127.583213350,1.715946171,15.679113156,1.000000000
1054,fixed_random_bfs,13056066865,512,29,483,469,500,497,0,0.000000000,10410.840000000,10406.476000000,10406.470000000,0.000000000,4.364000000,2182,1.600000000,7.851052488,27.236404222,105.714782799,1.162386980,14.040980711,1.000000000
1055,spatial_uniform_bfs,1163401609,512,29,483,544,500,497,0,0.000000000,10410.840000000,10404.604000000,10404.598000000,0.000000000,6.236000000,3118,2.800000000,7.851052488,29.020065776,122.213072151,1.949417069,14.949065116,1.000000000
1056,fixed_random_bfs,12333581101,512,33,479,300,500,497,19,3.800000000,10410.840000000,10293.194000000,10285.058000000,8.130000000,117.646000000,58823,41.400000000,7.851052488,31.332958670,130.336886752,1.877655411,16.160378013,1.000000000
1057,fixed_random_bfs,12132082942,512,23,489,232,500,497,0,0.000000000,10410.840000000,10384.494000000,10384.488000000,0.000000000,26.346000000,13173,6.600000000,7.851052488,28.424867904,115.156013000,1.276171692,14.649918623,1.000000000
1058,fixed_random_bfs,1643293823,512,24,488,441,500,497,0,0.000000000,10410.840000000,10405.720000000,10405.714000000,0.000000000,5.120000000,2560,2.200000000,7.851052488,27.562171644,126.167121751,1.849577971,14.212154272,1.000000000
1059,fixed_random_bfs,1219137941,512,32,480,611,500,497,0,0.000000000,10410.840000000,10400.986000000,10400.980000000,0.000000000,9.854000000,4927,4.200000000,7.851052488,27.267258574,115.587097351,1.329259489,14.038291098,1.000000000
1060,fixed_random_bfs,1419645375,512,34,478,295,500,497,39,7.800000000,10410.840000000,10240.248000000,10219.536000000,20.706000000,170.592000000,85296,67.400000000,7.851052488,29.544025952,128.406803099,1.229032954,15.207513776,1.000000000
1061,history_hotspot_bfs,13055272862,512,32,480,320,500,497,31,6.200000000,10410.840000000,10241.082000000,10219.784000000,21.292000000,169.758000000,84879,65.400000000,7.851052488,29.186443030,122.239030301,1.240152431,15.021954281,1.000000000
1062,fixed_random_bfs,4567404052,512,48,464,439,500,497,23,4.600000000,10410.840000000,10287.274000000,10275.322000000,11.946000000,123.566000000,61783,43.000000000,7.851052488,26.686757534,111.554429551,1.228816193,13.725910185,1.000000000
1063,history_hotspot_bfs,13717448260,512,34,478,711,500,497,0,0.000000000,10410.840000000,10374.234000000,10374.228000000,0.000000000,36.606000000,18303,13.000000000,7.851052488,25.461715652,106.922172150,1.328536113,13.098838896,1.000000000
1064,fixed_random_bfs,4505162251,512,22,490,192,500,497,6,1.200000000,10410.840000000,10330.934000000,10326.092000000,4.836000000,79.906000000,39953,30.600000000,7.851052488,27.047447918,111.590886702,1.695835563,13.924053720,1.000000000
1065,fixed_random_bfs,12563426298,512,42,470,1034,500,497,0,0.000000000,10410.840000000,10376.492000000,10376.486000000,0.000000000,34.348000000,17174,13.400000000,7.851052488,29.476949798,119.312485599,1.200793725,15.181440751,1.000000000
1066,history_hotspot_bfs,128668297,512,38,474,773,500,497,8,1.600000000,10410.840000000,10311.148000000,10304.694000000,6.448000000,99.692000000,49846,31.600000000,7.851052488,27.930946768,113.051758949,1.190621727,14.379714348,1.000000000
1067,fixed_random_bfs,444058630,512,26,486,465,500,497,0,0.000000000,10410.840000000,10379.456000000,10379.450000000,0.000000000,31.384000000,15692,10.200000000,7.851052488,26.128820416,101.063900703,1.626366153,13.466794442,1.000000000
1068,spatial_uniform_bfs,1148227835,512,33,479,755,500,497,0,0.000000000,10410.840000000,10405.444000000,10405.438000000,0.000000000,5.396000000,2698,2.800000000,7.851052488,29.325454566,119.404138952,1.278988912,15.140496409,1.000000000
1069,fixed_random_bfs,8734369949,512,27,485,360,500,497,3,0.600000000,10410.840000000,10335.814000000,10332.920000000,2.888000000,75.026000000,37513,25.400000000,7.851052488,24.998060392,99.547717150,1.225983665,12.877417103,1.000000000
1070,history_hotspot_bfs,138230330,512,28,484,142,500,497,77,15.400000000,10410.840000000,10246.592000000,10200.140000000,46.446000000,164.248000000,82124,61.000000000,7.851052488,29.049624886,125.000060600,1.296838829,14.890693360,1.000000000
1071,history_hotspot_bfs,257736783,512,18,494,241,500,497,5,1.000000000,10410.840000000,10327.346000000,10322.288000000,5.052000000,83.494000000,41747,29.600000000,7.851052488,30.702456474,130.327464351,1.468819551,15.829418949,1.000000000
1072,fixed_random_bfs,1323016188,512,13,499,144,500,497,0,0.000000000,10410.840000000,10409.590000000,10409.584000000,0.000000000,1.250000000,625,2.600000000,7.851052488,28.228319858,114.741415349,1.539596935,14.574826062,1.000000000
