region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
539,fixed_random_bfs,1586188069,512,41,471,1164,2000,1976,3,0.150000000,10854.976000000,10842.725000000,10841.969500000,0.749000000,12.251000000,24502,3.450000000,8.307417192,28.172834283,135.751534200,1.117239773,57.991130791,1.000000000
541,fixed_random_bfs,5291836415,512,32,480,270,2000,1976,55,2.750000000,10854.976000000,10742.192500000,10730.655000000,11.531000000,112.783500000,225567,48.750000000,8.307417192,27.499681469,130.221848001,1.121580160,56.606339493,1.000000000
542,fixed_random_bfs,4464130481,512,44,468,436,2000,1976,46,2.300000000,10854.976000000,10758.097000000,10750.180500000,7.910000000,96.879000000,193758,35.850000000,8.307417192,27.087489092,124.198924152,1.128038230,55.734083062,1.000000000
546,fixed_random_bfs,8445784733,512,27,485,169,2000,1976,4,0.200000000,10854.976000000,10819.628000000,10818.994500000,0.627000000,35.348000000,70696,13.100000000,8.307417192,32.519298252,150.447336603,1.227862749,67.041380160,1.000000000
548,fixed_random_bfs,4501342485,512,24,488,552,2000,1976,1,0.050000000,10854.976000000,10830.978000000,10830.715500000,0.256000000,23.998000000,47996,10.650000000,8.307417192,32.778329986,155.191404351,1.222336340,67.558845011,1.000000000
552,fixed_random_bfs,1190291603,512,18,494,139,2000,1976,3,0.150000000,10854.976000000,10827.771500000,10827.060000000,0.705000000,27.204500000,54409,7.300000000,8.307417192,27.799568407,130.248313650,1.114096629,57.245809764,1.000000000
563,history_hotspot_bfs,10914702361,512,35,477,279,2000,1976,269,13.450000000,10854.976000000,10672.609500000,10627.589000000,45.014000000,182.366500000,364733,65.850000000,8.307417192,29.992901046,138.727805051,1.196510761,61.622923765,1.000000000
569,fixed_random_bfs,4718388084,512,39,473,587,2000,1976,46,2.300000000,10854.976000000,10764.714000000,10758.958500000,5.749000000,90.262000000,180524,33.950000000,8.307417192,29.380898671,136.745723749,1.222647623,60.446083987,1.000000000
592,fixed_random_bfs,2880479516,512,30,482,275,2000,1976,9,0.450000000,10854.976000000,10794.594000000,10793.574500000,1.013000000,60.382000000,120764,20.500000000,8.307417192,24.320721927,114.803158950,1.325759328,49.973052205,1.000000000
600,history_hotspot_bfs,10914247485,512,42,470,719,2000,1976,123,6.150000000,10854.976000000,10720.160500000,10690.762000000,29.392000000,134.815500000,269631,58.450000000,8.307417192,27.372889089,133.448165798,1.233526937,56.216707328,1.000000000
601,fixed_random_bfs,1193621333,512,26,486,531,2000,1976,3,0.150000000,10854.976000000,10836.145500000,10835.375500000,0.763500000,18.830500000,37661,6.000000000,8.307417192,29.146867204,138.089429552,1.236612255,59.993524905,1.000000000
644,fixed_random_bfs,430491226,512,38,474,908,2000,1976,4,0.200000000,10854.976000000,10815.231000000,10814.296500000,0.928000000,39.745000000,79490,13.350000000,8.307417192,28.699110788,136.306693599,1.487351513,59.086546636,1.000000000
646,fixed_random_bfs,429998776,512,31,481,470,2000,1976,0,0.000000000,10854.976000000,10823.398500000,10823.392000000,0.000000000,31.577500000,63155,11.450000000,8.307417192,27.922343322,133.513169599,1.469031879,57.511110046,1.000000000
664,fixed_random_bfs,1300669581,512,20,492,343,2000,1976,0,0.000000000,10854.976000000,10852.427500000,10852.421000000,0.000000000,2.548500000,5097,0.650000000,8.307417192,28.011603270,131.677528700,1.447303700,57.690187476,1.000000000
689,fixed_random_bfs,4838731496,512,23,489,388,2000,1976,3,0.150000000,10854.976000000,10843.581000000,10842.841500000,0.733000000,11.395000000,22790,4.700000000,8.307417192,32.126763619,150.583571548,1.618995431,66.200138173,1.000000000
696,history_hotspot_bfs,2225262331,512,34,478,329,2000,1976,69,3.450000000,10854.976000000,10806.223500000,10792.930000000,13.287000000,48.752500000,97505,23.400000000,8.307417192,23.349096462,107.538746501,1.213407621,47.916178329,1.000000000
704,spatial_uniform_bfs,1145564617,512,28,484,471,2000,1976,6,0.300000000,10854.976000000,10847.219500000,10845.736000000,1.477000000,7.756500000,15513,2.900000000,8.307417192,27.966573973,130.698021450,1.570964025,57.573258799,1.000000000
727,fixed_random_bfs,1199517281,512,27,485,426,2000,1976,0,0.000000000,10854.976000000,10853.900500000,10853.894000000,0.000000000,1.075500000,2151,0.500000000,8.307417192,28.368291798,132.324203699,1.543926552,58.403247512,1.000000000
735,fixed_random_bfs,4391191769,512,44,468,1015,2000,1976,0,0.000000000,10854.976000000,10836.264500000,10836.258000000,0.000000000,18.711500000,37423,5.900000000,8.307417192,24.981607150,117.782573249,1.143028202,51.344801631,1.000000000
740,history_hotspot_bfs,12610270513,512,47,465,421,2000,1976,173,8.650000000,10854.976000000,10686.593000000,10668.020500000,18.566000000,168.383000000,336766,69.300000000,8.307417192,32.730405179,152.648158600,1.610259764,67.365640840,1.000000000
741,fixed_random_bfs,1548073771,512,24,488,274,2000,1976,8,0.400000000,10854.976000000,10816.168500000,10814.246000000,1.916000000,38.807500000,77615,14.950000000,8.307417192,33.041180369,155.773879702,1.654593841,68.101714107,1.000000000
747,history_hotspot_bfs,429205569,512,33,479,416,2000,1976,67,3.350000000,10854.976000000,10807.958000000,10794.048000000,13.903500000,47.018000000,94036,22.750000000,8.307417192,28.276847460,133.889377702,1.506782290,58.162257911,1.000000000
758,history_hotspot_bfs,2245786974,512,38,474,229,2000,1976,459,22.950000000,10854.976000000,10689.599000000,10627.462000000,62.130500000,165.377000000,330754,66.150000000,8.307417192,27.876736404,133.235609048,1.470790433,57.110426025,1.000000000
775,fixed_random_bfs,705402277,512,31,481,288,2000,1976,1,0.050000000,10854.976000000,10832.891500000,10832.707500000,0.177500000,22.084500000,44169,7.250000000,8.307417192,27.242105434,127.891050553,0.931633943,56.075596244,1.000000000
777,fixed_random_bfs,4761603005,512,35,477,525,2000,1976,2,0.100000000,10854.976000000,10826.002000000,10825.559500000,0.436000000,28.974000000,57948,9.750000000,8.307417192,24.036243827,114.261724699,1.057996071,49.396394023,1.000000000
778,fixed_random_bfs,5284452758,512,37,475,248,2000,1976,111,5.550000000,10854.976000000,10708.973000000,10695.001000000,13.965500000,146.003000000,292006,51.350000000,8.307417192,26.544743991,122.981535098,0.997460100,54.542819420,1.000000000
781,fixed_random_bfs,1316576228,512,29,483,604,2000,1976,8,0.400000000,10854.976000000,10830.229000000,10828.225500000,1.997000000,24.747000000,49494,9.050000000,8.307417192,25.524708771,115.914977299,1.186221929,52.478883058,1.000000000
788,history_hotspot_bfs,12111398076,512,34,478,241,2000,1976,155,7.750000000,10854.976000000,10665.311000000,10643.573500000,21.731000000,189.665000000,379330,67.700000000,8.307417192,30.259660437,141.450428698,1.289653223,62.282697062,1.000000000
810,fixed_random_bfs,1222473654,512,21,491,381,2000,1976,3,0.150000000,10854.976000000,10832.387500000,10831.617000000,0.764000000,22.588500000,45177,9.200000000,8.307417192,28.707701036,134.553929201,1.178748242,59.122639353,1.000000000
817,history_hotspot_bfs,4505215363,512,35,477,443,2000,1976,51,2.550000000,10854.976000000,10713.582000000,10704.486500000,9.089000000,141.394000000,282788,50.450000000,8.307417192,26.327082305,123.825861050,1.203753441,54.126532387,1.000000000
821,history_hotspot_bfs,9134232264,512,30,482,188,2000,1976,11,0.550000000,10854.976000000,10813.118500000,10811.320500000,1.791500000,41.857500000,83715,14.200000000,8.307417192,24.949605908,115.346203599,0.922206466,51.310882064,1.000000000
859,fixed_random_bfs,25532144,512,42,470,162,2000,1976,7,0.350000000,10854.976000000,10794.445500000,10793.848000000,0.591000000,60.530500000,121061,35.150000000,8.307417192,28.203211828,133.861533851,1.140900264,58.093335428,1.000000000
864,history_hotspot_bfs,2206192839,512,28,484,428,2000,1976,66,3.300000000,10854.976000000,10736.229000000,10722.289000000,13.933500000,118.747000000,237494,46.200000000,8.307417192,28.028134962,131.902253100,1.140350142,57.697755990,1.000000000
865,fixed_random_bfs,13370027491,512,22,490,222,2000,1976,1,0.050000000,10854.976000000,10847.748000000,10847.514000000,0.227500000,7.228000000,14456,2.300000000,8.307417192,28.488687503,133.988078750,1.149781641,58.678986392,1.000000000
877,fixed_random_bfs,1163403131,512,34,478,743,2000,1976,2,0.100000000,10854.976000000,10845.569500000,10845.073000000,0.490000000,9.406500000,18813,3.600000000,8.307417192,28.930640987,135.692228600,1.264488559,59.565336214,1.000000000
890,fixed_random_bfs,430262130,512,19,493,274,2000,1976,4,0.200000000,10854.976000000,10813.352000000,10812.339500000,1.006000000,41.624000000,83248,13.550000000,8.307417192,28.130813720,132.158577149,1.151596047,57.961713353,1.000000000
919,fixed_random_bfs,454550131,512,27,485,351,2000,1976,0,0.000000000,10854.976000000,10814.297000000,10814.290500000,0.000000000,40.679000000,81358,14.050000000,8.307417192,27.912821225,130.790586851,1.135699493,57.516840217,1.000000000
928,history_hotspot_bfs,480328314,512,29,483,451,2000,1976,21,1.050000000,10854.976000000,10772.417000000,10767.460500000,4.950000000,82.559000000,165118,23.550000000,8.307417192,32.645392990,151.567478651,1.223980770,67.349692745,1.000000000
929,fixed_random_bfs,534478825,512,36,476,423,2000,1976,79,3.950000000,10854.976000000,10744.204500000,10728.400000000,15.798000000,110.771500000,221543,43.300000000,8.307417192,31.612630378,149.890901998,1.235769403,65.150961978,1.000000000
939,fixed_random_bfs,129548931,512,51,461,681,2000,1976,97,4.850000000,10854.976000000,10724.199000000,10707.041500000,17.151000000,130.777000000,261554,57.650000000,8.307417192,30.187360587,138.842192999,1.713702750,62.231164467,1.000000000
940,fixed_random_bfs,1324733180,512,31,481,786,2000,1976,0,0.000000000,10854.976000000,10853.062500000,10853.056000000,0.000000000,1.913500000,3827,1.400000000,8.307417192,27.644865334,130.049315047,1.664472450,56.972016956,1.000000000
946,spatial_uniform_bfs,1148143437,512,32,480,844,2000,1976,3,0.150000000,10854.976000000,10841.666000000,10840.905500000,0.754000000,13.310000000,26620,6.000000000,8.307417192,25.836736165,125.005508700,1.256093373,53.147283790,1.000000000
958,spatial_uniform_bfs,4838615905,512,33,479,874,2000,1976,2,0.100000000,10854.976000000,10844.163500000,10843.651500000,0.505500000,10.812500000,21625,4.150000000,8.307417192,28.101116042,132.481350248,1.535159879,57.939274768,1.000000000
1010,fixed_random_bfs,12459075394,512,40,472,439,2000,1976,2,0.100000000,10854.976000000,10820.002500000,10819.831000000,0.165000000,34.973500000,69947,11.050000000,8.307417192,29.047804714,136.242032051,1.191380140,59.872910254,1.000000000
1022,history_hotspot_bfs,4452315730,512,26,486,251,2000,1976,55,2.750000000,10854.976000000,10748.521000000,10741.618500000,6.896000000,106.455000000,212910,38.000000000,8.307417192,26.400927071,121.347694053,1.510125782,54.347257788,1.000000000
