region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
255,fixed_random_bfs,12488699245,512,33,479,101,2000,1976,1,0.050000000,10881.926500000,10875.727000000,10875.614000000,0.106000000,6.199500000,12399,5.350000000,8.359524028,29.887326819,142.503085201,1.164860327,61.592873976,1.000000000
283,history_hotspot_bfs,2352569141,512,44,468,390,2000,1976,177,8.850000000,10881.926500000,10706.402000000,10676.235500000,30.159500000,175.524500000,351049,64.200000000,8.359524028,29.067448517,141.222473498,0.961233836,59.744085798,1.000000000
285,fixed_random_bfs,12763312047,512,18,494,126,2000,1976,0,0.000000000,10881.926500000,10876.055500000,10876.048500000,0.000000000,5.871000000,11742,2.500000000,8.359524028,27.851379419,132.880693298,1.071385795,57.334861659,1.000000000
292,history_hotspot_bfs,3457190272,512,18,494,99,2000,1976,303,15.150000000,10881.926500000,10734.150500000,10686.531000000,47.612500000,147.776000000,295552,57.050000000,8.359524028,29.222437056,144.258523349,0.991888629,60.002271386,1.000000000
313,fixed_random_bfs,5585575940,512,23,489,194,2000,1976,1,0.050000000,10881.926500000,10856.636500000,10856.398500000,0.231000000,25.290000000,50580,7.800000000,8.359524028,27.690050976,131.980655399,0.930070912,56.992771825,1.000000000
318,fixed_random_bfs,6412501106,512,33,479,328,2000,1976,35,1.750000000,10881.926500000,10770.564000000,10763.150500000,7.406500000,111.362500000,222725,42.700000000,8.359524028,27.091483057,135.755335800,1.085806023,55.766317456,1.000000000
323,fixed_random_bfs,1322651089,512,26,486,426,2000,1976,3,0.150000000,10881.926500000,10862.407000000,10861.671000000,0.729000000,19.519500000,39039,5.950000000,8.359524028,23.878650311,112.724381649,1.217837379,49.051947210,1.000000000
326,fixed_random_bfs,1132441774,512,26,486,316,2000,1976,1,0.050000000,10881.926500000,10849.260500000,10849.037500000,0.216000000,32.666000000,65332,12.500000000,8.359524028,29.744468616,141.967349350,1.520635015,61.293075077,1.000000000
327,history_hotspot_bfs,12458783069,512,40,472,320,2000,1976,402,20.100000000,10881.926500000,10729.885000000,10659.479000000,70.399000000,152.041500000,304083,61.700000000,8.359524028,25.166354413,124.837156498,1.498587353,51.485798706,1.000000000
333,fixed_random_bfs,2069959804,512,46,466,400,2000,1976,13,0.650000000,10881.926500000,10830.544500000,10828.304500000,2.233000000,51.382000000,102764,21.550000000,8.359524028,26.289892552,130.630441251,1.634059643,54.074600617,1.000000000
334,fixed_random_bfs,138194386,512,48,464,534,2000,1976,99,4.950000000,10881.926500000,10741.674500000,10728.025000000,13.642500000,140.252000000,280504,56.600000000,8.359524028,29.812159981,144.128807001,1.403870462,61.371044137,1.000000000
350,fixed_random_bfs,2249891220,512,23,489,382,2000,1976,0,0.000000000,10881.926500000,10878.168000000,10878.161000000,0.000000000,3.758500000,7517,1.550000000,8.359524028,29.430051238,150.798288201,1.156706735,60.656964092,1.000000000
365,fixed_random_bfs,11231050475,512,36,476,349,2000,1976,84,4.200000000,10881.926500000,10754.112000000,10746.924500000,7.180500000,127.814500000,255629,48.250000000,8.359524028,27.601486450,132.651085502,1.423618119,56.787619687,1.000000000
393,fixed_random_bfs,1328041456,512,32,480,479,2000,1976,0,0.000000000,10881.926500000,10858.774500000,10858.767500000,0.000000000,23.152000000,46304,6.100000000,8.359524028,28.992696914,147.691823850,1.667545286,59.671983940,1.000000000
407,fixed_random_bfs,1549671659,512,33,479,789,2000,1976,2,0.100000000,10881.926500000,10876.428000000,10875.950000000,0.471000000,5.498500000,10997,1.750000000,8.359524028,27.634300947,139.105381448,1.532289512,56.885599518,1.000000000
429,fixed_random_bfs,1874361203,512,21,491,64,2000,1976,2,0.100000000,10881.926500000,10861.980500000,10861.626500000,0.347000000,19.946000000,39892,5.800000000,8.359524028,28.157553744,134.711476347,1.407056490,57.982797360,1.000000000
432,fixed_random_bfs,4492974926,512,25,487,442,2000,1976,0,0.000000000,10881.926500000,10849.655000000,10849.648000000,0.000000000,32.271500000,64543,11.500000000,8.359524028,24.781164460,118.534641000,1.327462466,50.916842128,1.000000000
435,history_hotspot_bfs,3694908966,512,48,464,447,2000,1976,150,7.500000000,10881.926500000,10712.439500000,10689.189500000,23.243000000,169.487000000,338974,67.600000000,8.359524028,27.541679413,132.755770499,1.783027532,56.653520886,1.000000000
440,history_hotspot_bfs,4468847635,512,38,474,938,2000,1976,50,2.500000000,10881.926500000,10796.752500000,10784.806000000,11.939500000,85.174000000,170348,28.350000000,8.359524028,28.193382353,137.110489601,1.710984619,58.000788316,1.000000000
447,fixed_random_bfs,1866964756,512,47,465,1109,2000,1976,2,0.100000000,10881.926500000,10852.152000000,10851.706000000,0.439000000,29.774500000,59549,10.600000000,8.359524028,28.827584270,142.837734599,1.644972164,59.371207064,1.000000000
449,spatial_uniform_bfs,1300651831,512,41,471,1233,2000,1976,0,0.000000000,10881.926500000,10877.502500000,10877.495500000,0.000000000,4.424000000,8848,1.850000000,8.359524028,29.174473618,142.888065602,1.458801770,60.071044181,1.000000000
451,fixed_random_bfs,1398201412,512,20,492,48,2000,1976,0,0.000000000,10881.926500000,10858.864000000,10858.857000000,0.000000000,23.062500000,46125,6.100000000,8.359524028,29.797022309,147.760495349,0.855588858,61.343993814,1.000000000
457,fixed_random_bfs,422548097,512,40,472,121,2000,1976,7,0.350000000,10881.926500000,10801.960000000,10801.402000000,0.551000000,79.966500000,159933,40.150000000,8.359524028,27.013896498,129.471574751,1.199786217,55.584379143,1.000000000
466,spatial_uniform_bfs,1327631607,512,36,476,1023,2000,1976,0,0.000000000,10881.926500000,10877.450000000,10877.443000000,0.000000000,4.476500000,8953,1.650000000,8.359524028,27.345283051,135.094319898,1.170815180,56.295019119,1.000000000
469,fixed_random_bfs,1324735565,512,34,478,944,2000,1976,0,0.000000000,10881.926500000,10881.170500000,10881.163500000,0.000000000,0.756000000,1512,0.800000000,8.359524028,28.115435804,137.650222600,0.946462617,57.880029991,1.000000000
476,fixed_random_bfs,1561603666,512,36,476,628,2000,1976,42,2.100000000,10881.926500000,10816.409000000,10807.402500000,8.999500000,65.517500000,131035,30.900000000,8.359524028,27.472372928,129.972420598,1.204984951,56.532965775,1.000000000
501,fixed_random_bfs,62890972,512,38,474,618,2000,1976,0,0.000000000,10881.926500000,10855.608000000,10855.601000000,0.000000000,26.318500000,52637,8.450000000,8.359524028,27.268335325,130.175030749,0.879649356,56.125198468,1.000000000
505,fixed_random_bfs,13012333814,512,30,482,260,2000,1976,4,0.200000000,10881.926500000,10843.421000000,10842.604000000,0.810000000,38.505500000,77011,18.100000000,8.359524028,28.474424297,136.592113448,1.132210452,58.620833786,1.000000000
514,history_hotspot_bfs,2414401910,512,53,459,319,2000,1976,323,16.150000000,10881.926500000,10721.336500000,10692.944000000,28.385500000,160.590000000,321180,69.400000000,8.359524028,31.093117558,150.745787800,1.256946397,63.813524072,1.000000000
538,history_hotspot_bfs,12455973455,512,54,458,1215,2000,1976,123,6.150000000,10881.926500000,10759.305500000,10732.608000000,26.690500000,122.621000000,245242,56.150000000,8.359524028,26.837657423,128.812739050,1.122914497,55.161070581,1.000000000
539,fixed_random_bfs,1586188069,512,41,471,1164,2000,1976,4,0.200000000,10881.926500000,10872.904000000,10871.900000000,0.997000000,9.022500000,18045,3.000000000,8.359524028,31.683179377,149.983849999,0.914249812,65.315559816,1.000000000
541,fixed_random_bfs,5291836415,512,32,480,270,2000,1976,65,3.250000000,10881.926500000,10767.569000000,10753.600500000,13.961500000,114.357500000,228715,49.350000000,8.359524028,28.990510700,139.983476402,1.129875153,59.642733543,1.000000000
542,fixed_random_bfs,4464130481,512,44,468,436,2000,1976,54,2.700000000,10881.926500000,10782.795500000,10773.713500000,9.075000000,99.131000000,198262,36.550000000,8.359524028,27.833475430,140.144912301,1.210412115,57.254748272,1.000000000
546,fixed_random_bfs,8445784733,512,27,485,169,2000,1976,3,0.150000000,10881.926500000,10848.166500000,10847.534000000,0.625500000,33.760000000,67520,12.900000000,8.359524028,27.907751462,134.157403999,1.077863511,57.441061657,1.000000000
548,fixed_random_bfs,4501342485,512,24,488,552,2000,1976,0,0.000000000,10881.926500000,10860.265500000,10860.258500000,0.000000000,21.661000000,43322,10.050000000,8.359524028,30.420988043,149.882682147,0.873340864,62.665506611,1.000000000
552,fixed_random_bfs,1190291603,512,18,494,139,2000,1976,5,0.250000000,10881.926500000,10855.840000000,10855.124500000,0.708500000,26.086500000,52173,7.000000000,8.359524028,29.001766886,138.651050149,1.097121793,59.681685858,1.000000000
563,history_hotspot_bfs,10914702361,512,35,477,279,2000,1976,277,13.850000000,10881.926500000,10702.902500000,10656.658000000,46.237500000,179.024000000,358048,64.600000000,8.359524028,27.472093988,128.108927050,1.184605867,56.361110202,1.000000000
569,fixed_random_bfs,4718388084,512,39,473,587,2000,1976,39,1.950000000,10881.926500000,10785.575500000,10780.140500000,5.428000000,96.351000000,192702,34.400000000,8.359524028,27.315435944,133.059125100,1.439278301,56.242219957,1.000000000
592,fixed_random_bfs,2880479516,512,30,482,275,2000,1976,10,0.500000000,10881.926500000,10825.168500000,10823.904000000,1.257500000,56.758000000,113516,19.200000000,8.359524028,26.939972328,132.111907803,1.272218740,55.444420587,1.000000000
600,history_hotspot_bfs,10914247485,512,42,470,719,2000,1976,115,5.750000000,10881.926500000,10743.471500000,10717.095000000,26.369500000,138.455000000,276910,59.550000000,8.359524028,23.382894310,113.829010648,1.136340059,47.985671597,1.000000000
601,fixed_random_bfs,1193621333,512,26,486,531,2000,1976,0,0.000000000,10881.926500000,10865.918000000,10865.911000000,0.000000000,16.008500000,32017,5.500000000,8.359524028,27.613623633,136.085844351,1.441327408,56.854823388,1.000000000
644,fixed_random_bfs,430491226,512,38,474,908,2000,1976,5,0.250000000,10881.926500000,10840.762000000,10839.581500000,1.173500000,41.164500000,82329,14.250000000,8.359524028,27.560729170,133.911393250,1.500481963,56.729310148,1.000000000
646,fixed_random_bfs,429998776,512,31,481,470,2000,1976,2,0.100000000,10881.926500000,10850.450500000,10850.200500000,0.243000000,31.476000000,62952,11.450000000,8.359524028,27.690029981,135.186494699,1.478653455,57.000958701,1.000000000
664,fixed_random_bfs,1300669581,512,20,492,343,2000,1976,1,0.050000000,10881.926500000,10880.082500000,10879.821000000,0.254500000,1.844000000,3688,0.550000000,8.359524028,25.993605819,125.036034101,1.238514698,53.471354104,1.000000000
689,fixed_random_bfs,4838731496,512,23,489,388,2000,1976,0,0.000000000,10881.926500000,10871.774500000,10871.767500000,0.000000000,10.152000000,20304,4.700000000,8.359524028,31.559063635,152.318857848,1.252677531,65.009780236,1.000000000
696,history_hotspot_bfs,2225262331,512,34,478,329,2000,1976,96,4.800000000,10881.926500000,10835.114500000,10816.865500000,18.242000000,46.812000000,93624,23.700000000,8.359524028,28.078564613,138.411849953,1.200137222,57.714968282,1.000000000
704,spatial_uniform_bfs,1145564617,512,28,484,471,2000,1976,1,0.050000000,10881.926500000,10875.226500000,10874.972000000,0.247500000,6.700000000,13400,2.900000000,8.359524028,22.962244414,110.360588100,1.209690659,47.167077343,1.000000000
727,fixed_random_bfs,1199517281,512,27,485,426,2000,1976,0,0.000000000,10881.926500000,10880.310000000,10880.303000000,0.000000000,1.616500000,3233,0.400000000,8.359524028,32.608165270,156.957772649,1.573289707,67.223640658,1.000000000
735,fixed_random_bfs,4391191769,512,44,468,1015,2000,1976,0,0.000000000,10881.926500000,10862.772500000,10862.765500000,0.000000000,19.154000000,38308,5.800000000,8.359524028,30.900696485,147.188415049,1.547589732,63.653623264,1.000000000
740,history_hotspot_bfs,12610270513,512,47,465,421,2000,1976,148,7.400000000,10881.926500000,10713.093500000,10695.322500000,17.764000000,168.833000000,337666,68.150000000,8.359524028,25.741648588,127.104535750,1.569059645,52.842495439,1.000000000
741,fixed_random_bfs,1548073771,512,24,488,274,2000,1976,13,0.650000000,10881.926500000,10843.933000000,10840.821000000,3.105000000,37.993500000,75987,13.800000000,8.359524028,32.562314552,156.681740948,1.590366181,67.128718245,1.000000000
747,history_hotspot_bfs,429205569,512,33,479,416,2000,1976,97,4.850000000,10881.926500000,10837.327000000,10817.720500000,19.599500000,44.599500000,89199,22.400000000,8.359524028,24.086665867,119.090374651,1.516525593,49.402804038,1.000000000
758,history_hotspot_bfs,2245786974,512,38,474,229,2000,1976,435,21.750000000,10881.926500000,10715.263000000,10656.081500000,59.174500000,166.663500000,333327,66.450000000,8.359524028,26.641815344,131.672578400,1.544024023,54.485634394,1.000000000
775,fixed_random_bfs,705402277,512,31,481,288,2000,1976,2,0.100000000,10881.926500000,10860.104500000,10859.722000000,0.375500000,21.822000000,43644,6.900000000,8.359524028,25.716345090,128.670265701,0.846019663,52.906938188,1.000000000
