scope,method,requested_k,rank,region_id,z0_score,current_gain,future_gain
validation,hard_disjoint,18,10,1129,0.231592461,17.658000000,13.253500000
validation,hard_disjoint,18,11,519,0.215728462,17.701500000,18.172500000
validation,hard_disjoint,18,12,682,0.186070308,23.864500000,23.401000000
validation,hard_disjoint,18,13,1178,0.150057420,20.867500000,16.556000000
validation,hard_disjoint,18,14,1189,0.120203301,11.249500000,9.148000000
validation,hard_disjoint,18,15,872,0.115839407,11.823000000,12.946500000
validation,hard_disjoint,18,16,978,0.110224463,13.568000000,9.468000000
validation,hard_disjoint,18,17,37,0.101213410,9.166500000,9.865000000
validation,hard_disjoint,18,18,351,0.091077454,-3.387000000,-3.098000000
holdout,direct_topk,5,1,915,0.549595118,63.877500000,70.381000000
holdout,direct_topk,5,2,455,0.512495637,74.102500000,76.018000000
holdout,direct_topk,5,3,323,0.495366573,76.572000000,79.301000000
holdout,direct_topk,5,4,63,0.480010569,56.572500000,64.892500000
holdout,direct_topk,5,5,648,0.462267667,62.242500000,68.401500000
holdout,direct_topk,10,1,915,0.549595118,63.877500000,70.381000000
holdout,direct_topk,10,2,455,0.512495637,74.102500000,76.018000000
holdout,direct_topk,10,3,323,0.495366573,76.572000000,79.301000000
holdout,direct_topk,10,4,63,0.480010569,56.572500000,64.892500000
holdout,direct_topk,10,5,648,0.462267667,62.242500000,68.401500000
holdout,direct_topk,10,6,857,0.442179471,43.663000000,45.979500000
holdout,direct_topk,10,7,40,0.431185603,42.223500000,45.766500000
holdout,direct_topk,10,8,297,0.420871794,67.885500000,69.734000000
holdout,direct_topk,10,9,533,0.418699265,54.216000000,54.938500000
holdout,direct_topk,10,10,985,0.418180913,64.681000000,68.080000000
holdout,direct_topk,18,1,915,0.549595118,63.877500000,70.381000000
holdout,direct_topk,18,2,455,0.512495637,74.102500000,76.018000000
holdout,direct_topk,18,3,323,0.495366573,76.572000000,79.301000000
holdout,direct_topk,18,4,63,0.480010569,56.572500000,64.892500000
holdout,direct_topk,18,5,648,0.462267667,62.242500000,68.401500000
holdout,direct_topk,18,6,857,0.442179471,43.663000000,45.979500000
holdout,direct_topk,18,7,40,0.431185603,42.223500000,45.766500000
holdout,direct_topk,18,8,297,0.420871794,67.885500000,69.734000000
holdout,direct_topk,18,9,533,0.418699265,54.216000000,54.938500000
holdout,direct_topk,18,10,985,0.418180913,64.681000000,68.080000000
holdout,direct_topk,18,11,385,0.416098058,35.158500000,43.094000000
holdout,direct_topk,18,12,789,0.407952666,55.494500000,55.668500000
holdout,direct_topk,18,13,131,0.398260146,44.068000000,36.636500000
holdout,direct_topk,18,14,396,0.395918041,61.786000000,68.129500000
holdout,direct_topk,18,15,824,0.394017041,43.178500000,45.239000000
holdout,direct_topk,18,16,6,0.391757190,42.772000000,42.725500000
holdout,direct_topk,18,17,419,0.369842023,38.798000000,35.403000000
holdout,direct_topk,18,18,1141,0.363301277,50.822500000,51.246000000
holdout,jaccard_penalty,5,1,915,0.549595118,63.877500000,70.381000000
holdout,jaccard_penalty,5,2,455,0.512495637,74.102500000,76.018000000
holdout,jaccard_penalty,5,3,857,0.442179471,43.663000000,45.979500000
holdout,jaccard_penalty,5,4,40,0.431185603,42.223500000,45.766500000
holdout,jaccard_penalty,5,5,385,0.416098058,35.158500000,43.094000000
holdout,jaccard_penalty,10,1,915,0.549595118,63.877500000,70.381000000
holdout,jaccard_penalty,10,2,455,0.512495637,74.102500000,76.018000000
holdout,jaccard_penalty,10,3,857,0.442179471,43.663000000,45.979500000
holdout,jaccard_penalty,10,4,40,0.431185603,42.223500000,45.766500000
holdout,jaccard_penalty,10,5,385,0.416098058,35.158500000,43.094000000
holdout,jaccard_penalty,10,6,131,0.398260146,44.068000000,36.636500000
holdout,jaccard_penalty,10,7,396,0.395918041,61.786000000,68.129500000
holdout,jaccard_penalty,10,8,1141,0.363301277,50.822500000,51.246000000
holdout,jaccard_penalty,10,9,991,0.277615428,29.295000000,29.637000000
holdout,jaccard_penalty,10,10,218,0.233067676,30.416500000,33.199000000
holdout,jaccard_penalty,18,1,915,0.549595118,63.877500000,70.381000000
holdout,jaccard_penalty,18,2,455,0.512495637,74.102500000,76.018000000
holdout,jaccard_penalty,18,3,857,0.442179471,43.663000000,45.979500000
holdout,jaccard_penalty,18,4,40,0.431185603,42.223500000,45.766500000
holdout,jaccard_penalty,18,5,385,0.416098058,35.158500000,43.094000000
holdout,jaccard_penalty,18,6,131,0.398260146,44.068000000,36.636500000
holdout,jaccard_penalty,18,7,396,0.395918041,61.786000000,68.129500000
holdout,jaccard_penalty,18,8,1141,0.363301277,50.822500000,51.246000000
holdout,jaccard_penalty,18,9,991,0.277615428,29.295000000,29.637000000
holdout,jaccard_penalty,18,10,218,0.233067676,30.416500000,33.199000000
holdout,jaccard_penalty,18,11,143,0.226080075,21.141500000,20.315000000
holdout,jaccard_penalty,18,12,1067,0.346259117,55.410000000,51.308000000
holdout,jaccard_penalty,18,13,321,0.214465663,16.613000000,14.283500000
holdout,jaccard_penalty,18,14,679,0.210151449,24.212000000,20.632000000
holdout,jaccard_penalty,18,15,1032,0.205331758,35.473000000,32.734500000
holdout,jaccard_penalty,18,16,297,0.420871794,67.885500000,69.734000000
holdout,jaccard_penalty,18,17,1099,0.333038211,42.931000000,38.482500000
holdout,jaccard_penalty,18,18,667,0.142400309,20.707500000,22.346000000
holdout,marginal_coverage,5,1,915,0.549595118,63.877500000,70.381000000
holdout,marginal_coverage,5,2,455,0.512495637,74.102500000,76.018000000
holdout,marginal_coverage,5,3,857,0.442179471,43.663000000,45.979500000
holdout,marginal_coverage,5,4,40,0.431185603,42.223500000,45.766500000
holdout,marginal_coverage,5,5,385,0.416098058,35.158500000,43.094000000
holdout,marginal_coverage,10,1,915,0.549595118,63.877500000,70.381000000
holdout,marginal_coverage,10,2,455,0.512495637,74.102500000,76.018000000
holdout,marginal_coverage,10,3,857,0.442179471,43.663000000,45.979500000
holdout,marginal_coverage,10,4,40,0.431185603,42.223500000,45.766500000
holdout,marginal_coverage,10,5,385,0.416098058,35.158500000,43.094000000
holdout,marginal_coverage,10,6,131,0.398260146,44.068000000,36.636500000
holdout,marginal_coverage,10,7,396,0.395918041,61.786000000,68.129500000
holdout,marginal_coverage,10,8,1141,0.363301277,50.822500000,51.246000000
holdout,marginal_coverage,10,9,991,0.277615428,29.295000000,29.637000000
holdout,marginal_coverage,10,10,218,0.233067676,30.416500000,33.199000000
holdout,marginal_coverage,18,1,915,0.549595118,63.877500000,70.381000000
holdout,marginal_coverage,18,2,455,0.512495637,74.102500000,76.018000000
holdout,marginal_coverage,18,3,857,0.442179471,43.663000000,45.979500000
holdout,marginal_coverage,18,4,40,0.431185603,42.223500000,45.766500000
holdout,marginal_coverage,18,5,385,0.416098058,35.158500000,43.094000000
holdout,marginal_coverage,18,6,131,0.398260146,44.068000000,36.636500000
holdout,marginal_coverage,18,7,396,0.395918041,61.786000000,68.129500000
holdout,marginal_coverage,18,8,1141,0.363301277,50.822500000,51.246000000
holdout,marginal_coverage,18,9,991,0.277615428,29.295000000,29.637000000
holdout,marginal_coverage,18,10,218,0.233067676,30.416500000,33.199000000
holdout,marginal_coverage,18,11,143,0.226080075,21.141500000,20.315000000
holdout,marginal_coverage,18,12,321,0.214465663,16.613000000,14.283500000
holdout,marginal_coverage,18,13,679,0.210151449,24.212000000,20.632000000
holdout,marginal_coverage,18,14,1032,0.205331758,35.473000000,32.734500000
holdout,marginal_coverage,18,15,1067,0.346259117,55.410000000,51.308000000
holdout,marginal_coverage,18,16,667,0.142400309,20.707500000,22.346000000
holdout,marginal_coverage,18,17,83,0.141207829,15.100000000,13.383000000
holdout,marginal_coverage,18,18,55,0.159449846,13.928500000,13.588500000
holdout,hard_disjoint,5,1,915,0.549595118,63.877500000,70.381000000
holdout,hard_disjoint,5,2,455,0.512495637,74.102500000,76.018000000
holdout,hard_disjoint,5,3,857,0.442179471,43.663000000,45.979500000
holdout,hard_disjoint,5,4,40,0.431185603,42.223500000,45.766500000
holdout,hard_disjoint,5,5,385,0.416098058,35.158500000,43.094000000
holdout,hard_disjoint,10,1,915,0.549595118,63.877500000,70.381000000
holdout,hard_disjoint,10,2,455,0.512495637,74.102500000,76.018000000
holdout,hard_disjoint,10,3,857,0.442179471,43.663000000,45.979500000
holdout,hard_disjoint,10,4,40,0.431185603,42.223500000,45.766500000
holdout,hard_disjoint,10,5,385,0.416098058,35.158500000,43.094000000
holdout,hard_disjoint,10,6,131,0.398260146,44.068000000,36.636500000
holdout,hard_disjoint,10,7,396,0.395918041,61.786000000,68.129500000
holdout,hard_disjoint,10,8,1067,0.346259117,55.410000000,51.308000000
holdout,hard_disjoint,10,9,991,0.277615428,29.295000000,29.637000000
holdout,hard_disjoint,10,10,218,0.233067676,30.416500000,33.199000000
holdout,hard_disjoint,18,1,915,0.549595118,63.877500000,70.381000000
holdout,hard_disjoint,18,2,455,0.512495637,74.102500000,76.018000000
holdout,hard_disjoint,18,3,857,0.442179471,43.663000000,45.979500000
holdout,hard_disjoint,18,4,40,0.431185603,42.223500000,45.766500000
holdout,hard_disjoint,18,5,385,0.416098058,35.158500000,43.094000000
holdout,hard_disjoint,18,6,131,0.398260146,44.068000000,36.636500000
holdout,hard_disjoint,18,7,396,0.395918041,61.786000000,68.129500000
holdout,hard_disjoint,18,8,1067,0.346259117,55.410000000,51.308000000
holdout,hard_disjoint,18,9,991,0.277615428,29.295000000,29.637000000
holdout,hard_disjoint,18,10,218,0.233067676,30.416500000,33.199000000
holdout,hard_disjoint,18,11,143,0.226080075,21.141500000,20.315000000
holdout,hard_disjoint,18,12,321,0.214465663,16.613000000,14.283500000
holdout,hard_disjoint,18,13,1032,0.205331758,35.473000000,32.734500000
holdout,hard_disjoint,18,14,667,0.142400309,20.707500000,22.346000000
holdout,hard_disjoint,18,15,340,0.123201795,12.039000000,11.290000000
holdout,hard_disjoint,18,16,984,0.122622401,9.301000000,11.451500000
holdout,hard_disjoint,18,17,668,0.122462995,15.543000000,15.827500000
holdout,hard_disjoint,18,18,1085,0.109646574,11.799000000,10.390000000
