region_id,split,prediction,raw_prediction,prediction_rank,shortcut_count,shortcut_rank,cost_weight
0,train,0.474395329441,22.953355789000,0.494578815680,225,0.201834862385,0.100000000000
1,validation,0.544286905755,27.813526154000,0.618849040867,580,0.745621351126,0.100000000000
2,holdout,0.072560467056,17.149326324000,0.098415346122,255,0.258548790659,0.100000000000
3,train,0.172977481234,18.409091949000,0.236864053378,490,0.638865721435,0.100000000000
4,train,0.884987489575,78.156951904000,0.889074228524,100,0.040867389491,0.100000000000
5,validation,0.630859049208,38.726741791000,0.701417848207,537,0.705587989992,0.100000000000
6,train,-0.008757297748,16.700328827000,0.065888240200,580,0.746455379483,0.100000000000
7,train,0.247789824854,18.819393158000,0.281067556297,293,0.332777314429,0.100000000000
8,train,0.535863219349,24.807518005000,0.548790658882,185,0.129274395329,0.100000000000
9,train,0.224603836530,19.128820419000,0.300250208507,591,0.756463719766,0.100000000000
10,train,0.743786488741,63.371177673000,0.839032527106,979,0.952460383653,0.100000000000
11,train,0.463636363636,23.381772995000,0.509591326105,364,0.459549624687,0.100000000000
12,train,-0.068473728107,15.482263565000,0.015012510425,676,0.834862385321,0.100000000000
13,validation,0.665221017515,34.822750092000,0.684737281068,222,0.195162635530,0.100000000000
14,train,0.405087572977,23.228931427000,0.503753127606,1213,0.986655546289,0.100000000000
15,validation,0.549457881568,27.148721695000,0.602168473728,405,0.527105921601,0.100000000000
16,train,0.736447039199,59.321964264000,0.829024186822,846,0.925771476230,0.100000000000
17,train,0.861301084237,129.372207642000,0.953294412010,835,0.919933277731,0.100000000000
18,holdout,0.623936613845,33.564826965000,0.676396997498,404,0.524603836530,0.100000000000
19,train,0.065638031693,17.119850159000,0.092577147623,263,0.269391159299,0.100000000000
20,train,0.397497914929,21.151151657000,0.410341951626,184,0.128440366972,0.100000000000
21,holdout,0.781234361968,66.873924255000,0.857381150959,595,0.761467889908,0.100000000000
22,train,0.619683069224,33.540412903000,0.675562969141,430,0.558798999166,0.100000000000
23,train,0.522602168474,26.448806763000,0.588824020017,509,0.662218515430,0.100000000000
24,train,-0.060383653044,15.661584854000,0.018348623853,625,0.787322768974,0.100000000000
25,train,0.749958298582,58.359996796000,0.824854045038,584,0.748957464554,0.100000000000
26,holdout,0.932860717264,192.837982178000,0.980817347790,372,0.479566305254,0.100000000000
27,train,0.171809841535,18.568515778000,0.256880733945,704,0.850708924103,0.100000000000
28,train,0.509841534612,26.824619293000,0.597998331943,746,0.881567973311,0.100000000000
29,train,0.651959966639,45.301399231000,0.747289407840,983,0.953294412010,0.100000000000
30,train,0.358465387823,21.584625244000,0.436196830692,611,0.777314428691,0.100000000000
31,train,0.014845704754,16.323209763000,0.043369474562,272,0.285237698082,0.100000000000
32,holdout,-0.013844870726,15.692474365000,0.021684737281,306,0.355296080067,0.100000000000
33,train,0.777147623019,67.838439941000,0.864053377815,735,0.869057547957,0.100000000000
34,train,0.213177648040,19.233915329000,0.306088407006,870,0.929107589658,0.100000000000
35,holdout,0.303085904921,19.439992905000,0.316096747289,187,0.130108423686,0.100000000000
36,validation,0.135613010842,17.621946335000,0.144286905755,146,0.086738949124,0.100000000000
37,validation,0.785821517932,66.207107544000,0.850708924103,494,0.648874061718,0.100000000000
38,holdout,0.512844036697,25.985290527000,0.577147623019,491,0.643035863219,0.100000000000
39,train,0.708757297748,44.344242096000,0.736447039199,268,0.276897414512,0.100000000000
40,train,-0.023019182652,14.406049728000,0.000000000000,240,0.230191826522,0.100000000000
41,train,0.020767306088,16.226676941000,0.038365304420,211,0.175979983319,0.100000000000
42,train,0.224437030859,18.408353806000,0.236030025021,172,0.115929941618,0.100000000000
43,train,0.880817347790,108.285705566000,0.931609674729,392,0.507923269391,0.100000000000
44,holdout,0.786905754796,64.415725708000,0.844036697248,437,0.571309424520,0.100000000000
45,train,0.650291909925,36.752548218000,0.693077564637,345,0.427856547123,0.100000000000
46,train,0.082318598832,17.873521805000,0.175979983319,901,0.936613844871,0.100000000000
47,train,0.363219349458,20.813278198000,0.387823185988,249,0.246038365304,0.100000000000
48,train,0.646622185154,32.506324768000,0.665554628857,219,0.189324437031,0.100000000000
49,train,0.132193494579,17.736577988000,0.157631359466,253,0.254378648874,0.100000000000
50,train,0.230275229358,18.769327164000,0.279399499583,382,0.491242702252,0.100000000000
51,train,0.466055045872,23.849578857000,0.522935779817,436,0.568807339450,0.100000000000
52,train,0.364386989158,21.682254791000,0.441201000834,603,0.768140116764,0.100000000000
53,train,0.846955796497,114.829544067000,0.937447873228,790,0.904920767306,0.100000000000
54,train,0.628523769808,29.089662552000,0.634695579650,125,0.061718098415,0.100000000000
55,validation,0.156463719766,18.089191437000,0.195162635530,326,0.386989157631,0.100000000000
56,train,0.685404503753,47.522979736000,0.758965804837,563,0.735613010842,0.100000000000
57,train,0.888824020017,95.012573242000,0.912427022519,244,0.236030025021,0.100000000000
58,train,0.010258548791,15.893856049000,0.023352793995,187,0.130942452043,0.100000000000
59,train,0.704503753128,51.640937805000,0.788990825688,691,0.844870725605,0.100000000000
60,train,0.168390325271,18.420494080000,0.238532110092,534,0.701417848207,0.100000000000
61,holdout,0.393244370309,20.950984955000,0.396163469558,86,0.029190992494,0.100000000000
62,holdout,-0.059049207673,16.023309708000,0.028356964137,739,0.874061718098,0.100000000000
63,train,0.786822351960,53.351882935000,0.797331109258,161,0.105087572977,0.100000000000
64,train,-0.004753961635,16.079835892000,0.030859049208,306,0.356130108424,0.100000000000
65,train,0.035863219349,16.728385925000,0.066722268557,278,0.308590492077,0.100000000000
66,train,0.777147623019,66.569168091000,0.855713094245,623,0.785654712260,0.100000000000
67,train,-0.041201000834,16.238611221000,0.040033361134,644,0.812343619683,0.100000000000
68,train,0.685154295246,47.653659821000,0.762301918265,605,0.771476230192,0.100000000000
69,validation,0.766138448707,64.165565491000,0.842368640534,597,0.762301918265,0.100000000000
70,train,0.182735613011,18.002593994000,0.185988323603,89,0.032527105922,0.100000000000
71,train,0.111759799833,17.849079132000,0.174311926606,478,0.625521267723,0.100000000000
72,train,0.864637197665,105.144454956000,0.929941618015,497,0.653044203503,0.100000000000
73,train,0.714178482068,50.384693146000,0.784820683903,537,0.706422018349,0.100000000000
74,train,0.425271059216,22.234649658000,0.467055879900,339,0.417848206839,0.100000000000
75,train,0.510842368641,24.965145111000,0.556296914095,362,0.454545454545,0.100000000000
76,train,0.755462885738,56.308399200000,0.817347789825,473,0.618849040867,0.100000000000
77,holdout,0.871476230192,148.844345093000,0.964970809008,888,0.934945788157,0.100000000000
78,holdout,0.486405337781,22.777311325000,0.487906588824,65,0.015012510425,0.100000000000
79,train,0.174395329441,18.326517105000,0.224353628023,387,0.499582985822,0.100000000000
80,train,0.776647206005,67.002960205000,0.859049207673,659,0.824020016681,0.100000000000
81,train,0.303336113428,20.358173370000,0.363636363636,463,0.603002502085,0.100000000000
82,holdout,0.862885738115,87.199699402000,0.904920767306,340,0.420350291910,0.100000000000
83,train,0.230442035029,18.385648727000,0.233527939950,87,0.030859049208,0.100000000000
84,validation,0.892827356130,119.246353149000,0.944120100083,400,0.512927439533,0.100000000000
85,train,0.541701417848,24.965934753000,0.557130942452,199,0.154295246038,0.100000000000
86,validation,0.529024186822,25.155261993000,0.561301084237,287,0.322768974145,0.100000000000
87,train,0.234612176814,18.478441238000,0.245204336947,161,0.105921601334,0.100000000000
88,train,-0.004587155963,16.998983383000,0.084236864053,760,0.888240200167,0.100000000000
89,train,0.699082568807,40.697879791000,0.712260216847,187,0.131776480400,0.100000000000
90,train,0.214929107590,18.370759964000,0.229357798165,193,0.144286905755,0.100000000000
91,train,0.725271059216,44.731010437000,0.739783152627,193,0.145120934112,0.100000000000
92,validation,0.377397831526,21.550838470000,0.433694745621,431,0.562969140951,0.100000000000
93,validation,0.188323603003,18.586460114000,0.261050875730,556,0.727272727273,0.100000000000
94,train,0.783653044204,53.448505402000,0.800667222686,207,0.170141784821,0.100000000000
95,holdout,0.072977481234,16.994550705000,0.083402835696,160,0.104253544621,0.100000000000
96,train,0.171976647206,18.490564346000,0.247706422018,591,0.757297748123,0.100000000000
97,train,0.543452877398,28.867998123000,0.633027522936,770,0.895746455379,0.100000000000
98,train,0.079566305254,17.840688705000,0.173477898249,904,0.939115929942,0.100000000000
99,train,0.746371976647,48.727298737000,0.772310258549,256,0.259382819016,0.100000000000
100,train,0.575396163470,26.081867218000,0.580483736447,117,0.050875729775,0.100000000000
101,train,0.262218515430,19.485372543000,0.318598832360,431,0.563803169308,0.100000000000
102,validation,0.077481234362,16.948207855000,0.079232693912,72,0.017514595496,0.100000000000
103,train,0.203836530442,19.030963898000,0.295246038365,817,0.914095079233,0.100000000000
104,train,0.600583819850,27.589076996000,0.613844870726,187,0.132610508757,0.100000000000
105,train,0.623436196831,28.083940506000,0.624687239366,61,0.012510425354,0.100000000000
106,train,0.109841534612,17.365495682000,0.120100083403,157,0.102585487907,0.100000000000
107,train,0.738031693078,49.742240906000,0.782318598832,355,0.442869057548,0.100000000000
108,train,0.693244370309,37.887947083000,0.698081734779,115,0.048373644704,0.100000000000
109,validation,0.401334445371,22.304424286000,0.470391993328,523,0.690575479566,0.100000000000
110,train,0.302585487907,20.527688980000,0.370308590492,513,0.677231025855,0.100000000000
111,train,-0.050291909925,16.130908966000,0.031693077565,656,0.819849874896,0.100000000000
112,train,0.619599666389,28.236808777000,0.627189324437,135,0.075896580484,0.100000000000
113,holdout,0.089991659716,17.962976456000,0.180984153461,801,0.909924937448,0.100000000000
114,train,0.697497914929,42.168388367000,0.721434528774,246,0.239366138449,0.100000000000
115,train,0.573978315263,26.360048294000,0.587989991660,191,0.140116763970,0.100000000000
116,train,0.790658882402,55.111972809000,0.809007506255,217,0.183486238532,0.100000000000
117,validation,0.252126772310,19.911838531000,0.344453711426,843,0.923269391159,0.100000000000
118,train,0.930608840701,153.476165771000,0.969140950792,324,0.385321100917,0.100000000000
119,holdout,0.260216847373,20.118238449000,0.355296080067,970,0.950792326939,0.100000000000
120,holdout,0.031776480400,16.220951080000,0.037531276063,123,0.057547956631,0.100000000000
121,train,0.343452877398,20.955289841000,0.396997497915,413,0.535446205171,0.100000000000
122,train,0.583319432861,31.324077606000,0.655546288574,554,0.722268557131,0.100000000000
123,train,-0.074895746455,15.475727081000,0.014178482068,762,0.890742285238,0.100000000000
124,train,0.046121768140,16.775188446000,0.069224353628,240,0.231025854879,0.100000000000
125,holdout,0.824270225188,67.534622192000,0.863219349458,327,0.389491242702,0.100000000000
126,holdout,0.177731442869,18.534288406000,0.252710592160,584,0.749791492911,0.100000000000
127,train,-0.023436196831,16.177093506000,0.032527105922,430,0.559633027523,0.100000000000
128,validation,0.828273561301,93.859924316000,0.909090909091,638,0.808173477898,0.100000000000
129,train,0.371392827356,21.679317474000,0.440366972477,521,0.689741451209,0.100000000000
130,train,0.717097581318,47.643524170000,0.761467889908,355,0.443703085905,0.100000000000
131,holdout,0.856296914095,66.813415527000,0.856547122602,36,0.002502085071,0.100000000000
132,train,0.418765638032,22.614356995000,0.481234361968,477,0.624687239366,0.100000000000
133,validation,0.451292743953,24.805376053000,0.547956630525,1056,0.966638865721,0.100000000000
134,train,0.930942452043,157.489852905000,0.969974979149,327,0.390325271059,0.100000000000
135,train,0.044203502919,16.429956436000,0.050041701418,123,0.058381984987,0.100000000000
136,validation,0.040700583820,17.537130356000,0.136780650542,1027,0.960800667223,0.100000000000
137,train,0.252710592160,18.580976486000,0.259382819016,129,0.066722268557,0.100000000000
138,train,0.725354462052,43.557788849000,0.728940783987,97,0.035863219349,0.100000000000
139,train,0.236447039199,18.938159943000,0.291075896580,424,0.546288573812,0.100000000000
140,train,0.272310258549,19.568395615000,0.321934945788,384,0.496246872394,0.100000000000
141,holdout,0.301167639700,19.966018677000,0.349457881568,374,0.482902418682,0.100000000000
142,train,0.304170141785,19.880542755000,0.340283569641,308,0.361134278565,0.100000000000
143,holdout,0.892827356130,123.667938232000,0.946622185154,416,0.537948290242,0.100000000000
144,train,-0.064804003336,15.274684906000,0.011676396997,601,0.764804003336,0.100000000000
145,train,0.139032527106,18.149639130000,0.201000834028,473,0.619683069224,0.100000000000
146,train,0.746872393661,65.377311707000,0.846538782319,1518,0.996663886572,0.100000000000
147,train,0.816180150125,72.654945374000,0.878231859883,473,0.620517097581,0.100000000000
148,train,0.791659716430,63.607574463000,0.839866555463,373,0.482068390325,0.100000000000
149,train,0.057964970809,17.330097198000,0.115929941618,443,0.579649708090,0.100000000000
150,holdout,0.753711426188,47.115016937000,0.754795663053,56,0.010842368641,0.100000000000
151,validation,0.856296914095,73.940109253000,0.881567973311,252,0.252710592160,0.100000000000
152,holdout,0.694245204337,38.426471710000,0.699749791493,121,0.055045871560,0.100000000000
153,holdout,0.492076730609,24.752517700000,0.545454545455,411,0.533778148457,0.100000000000
154,train,0.251959966639,19.937814713000,0.346955796497,964,0.949958298582,0.100000000000
155,train,0.737531276063,45.001415253000,0.744787322769,132,0.072560467056,0.100000000000
