method,window,cell_x,cell_y,center_x,center_y,query_count,valid_for_color,delta_mean,delta_median,delta_q25,delta_q75,improved_query_fraction,tied_query_fraction,degraded_query_fraction,all_seed_positive_query_fraction
BRIDGE,current_y,4,6,-43783.51634375,165416.634375,53,True,108.01886792452832,89.66666666666667,-157.66666666666666,414.0,0.6037735849056604,0.018867924528301886,0.37735849056603776,0.5849056603773585
BRIDGE,current_y,4,7,-43783.51634375,166494.784125,28,True,264.7261904761905,248.5,109.58333333333333,405.0,0.7857142857142857,0.03571428571428571,0.17857142857142858,0.7857142857142857
BRIDGE,current_y,4,8,-43783.51634375,167572.933875,16,True,153.97916666666669,89.5,2.25,232.33333333333331,0.75,0.1875,0.0625,0.6875
BRIDGE,current_y,4,9,-43783.51634375,168651.083625,2,False,-78.66666666666667,-78.66666666666667,-118.33333333333334,-39.0,0.5,0.0,0.5,0.0
BRIDGE,current_y,4,10,-43783.51634375,169729.233375,9,True,108.92592592592592,72.33333333333333,58.333333333333336,118.66666666666667,1.0,0.0,0.0,0.8888888888888888
BRIDGE,current_y,4,11,-43783.51634375,170807.383125,2,False,-229.0,-229.0,-255.66666666666666,-202.33333333333331,0.0,0.0,1.0,0.0
BRIDGE,current_y,5,4,-42786.12153125,163260.334875,7,True,145.95238095238096,151.66666666666666,85.66666666666666,315.8333333333333,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571
BRIDGE,current_y,5,5,-42786.12153125,164338.48462499998,45,True,37.32592592592593,88.0,-206.66666666666666,237.0,0.5777777777777777,0.0,0.4222222222222222,0.5777777777777777
BRIDGE,current_y,5,6,-42786.12153125,165416.634375,82,True,-57.08943089430896,-50.83333333333333,-246.25,161.0,0.35365853658536583,0.012195121951219513,0.6341463414634146,0.32926829268292684
BRIDGE,current_y,5,7,-42786.12153125,166494.784125,49,True,51.10204081632654,4.666666666666667,-136.0,161.33333333333334,0.6122448979591837,0.02040816326530612,0.3673469387755102,0.42857142857142855
BRIDGE,current_y,5,8,-42786.12153125,167572.933875,20,True,122.0,101.83333333333333,-24.416666666666664,280.5833333333333,0.55,0.15,0.3,0.5
BRIDGE,current_y,5,9,-42786.12153125,168651.083625,14,True,-172.73809523809524,-312.3333333333333,-313.5,43.166666666666664,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857
BRIDGE,current_y,5,10,-42786.12153125,169729.233375,37,True,104.82882882882883,129.0,88.66666666666667,160.0,0.8108108108108109,0.0,0.1891891891891892,0.8108108108108109
BRIDGE,current_y,5,11,-42786.12153125,170807.383125,6,True,-71.6111111111111,48.333333333333336,-159.5,82.16666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE,current_y,5,12,-42786.12153125,171885.532875,1,False,54.333333333333336,54.333333333333336,54.333333333333336,54.333333333333336,1.0,0.0,0.0,1.0
BRIDGE,current_y,6,3,-41788.72671875,162182.185125,1,False,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,1.0,0.0,0.0,1.0
BRIDGE,current_y,6,4,-41788.72671875,163260.334875,5,True,117.0,0.0,-54.0,209.0,0.4,0.2,0.4,0.4
BRIDGE,current_y,6,5,-41788.72671875,164338.48462499998,87,True,43.29885057471263,-8.0,-289.33333333333337,353.66666666666663,0.4942528735632184,0.0,0.5057471264367817,0.47126436781609193
BRIDGE,current_y,6,6,-41788.72671875,165416.634375,111,True,101.43243243243244,91.0,-160.66666666666669,410.0,0.5855855855855856,0.018018018018018018,0.3963963963963964,0.5225225225225225
BRIDGE,current_y,6,7,-41788.72671875,166494.784125,49,True,83.60544217687075,11.0,-37.333333333333336,278.0,0.5102040816326531,0.08163265306122448,0.40816326530612246,0.42857142857142855
BRIDGE,current_y,6,8,-41788.72671875,167572.933875,12,True,23.083333333333325,0.0,-150.0,91.83333333333334,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.25
BRIDGE,current_y,6,9,-41788.72671875,168651.083625,4,False,256.25,251.83333333333331,99.58333333333333,408.5,0.75,0.0,0.25,0.75
BRIDGE,current_y,6,10,-41788.72671875,169729.233375,16,True,106.6875,95.66666666666667,92.08333333333333,122.91666666666667,0.9375,0.0625,0.0,0.9375
BRIDGE,current_y,6,11,-41788.72671875,170807.383125,5,True,71.66666666666667,107.0,-63.0,136.33333333333334,0.6,0.0,0.4,0.4
BRIDGE,current_y,7,2,-40791.33190625,161104.035375,2,False,-154.5,-154.5,-228.75,-80.25,0.0,0.0,1.0,0.0
BRIDGE,current_y,7,3,-40791.33190625,162182.185125,5,True,-81.66666666666666,-1.0,-77.33333333333333,0.0,0.2,0.2,0.6,0.2
BRIDGE,current_y,7,4,-40791.33190625,163260.334875,20,True,-79.95,9.0,-280.75,72.25,0.5,0.05,0.45,0.45
BRIDGE,current_y,7,5,-40791.33190625,164338.48462499998,148,True,-88.47522522522522,-132.66666666666669,-270.0,170.16666666666666,0.36486486486486486,0.006756756756756757,0.6283783783783784,0.3581081081081081
BRIDGE,current_y,7,6,-40791.33190625,165416.634375,157,True,58.25902335456474,82.0,-149.0,292.3333333333333,0.5923566878980892,0.0,0.40764331210191085,0.554140127388535
BRIDGE,current_y,7,7,-40791.33190625,166494.784125,70,True,56.24285714285713,0.0,-109.75,269.75,0.44285714285714284,0.1,0.45714285714285713,0.42857142857142855
BRIDGE,current_y,7,8,-40791.33190625,167572.933875,21,True,158.69841269841268,39.333333333333336,0.0,174.0,0.6190476190476191,0.19047619047619047,0.19047619047619047,0.47619047619047616
