method,train_query_count,evaluation_split,evaluation_query_count,region_count,region_size,shortcut_count,internal_node_count,compressed_node_count,compressed_edge_count,fallback_query_count,fallback_rate_pct,preprocessing_seconds,evaluation_wall_seconds,baseline_avg_ms,indexed_avg_ms,elapsed_change_pct,baseline_p95_ms,indexed_p95_ms,p95_change_pct,baseline_avg_expanded,indexed_avg_expanded,expanded_change_pct,faster_query_rate_pct,correctness_rate
gnn_v1_budget_matched,68657,validation,14712,85,512,38202,40938,92901,190615,11431,77.69847743338771,100.5391764100641,39.83889402495697,12.096383126401353,11.846668630114644,-2.0643732401438797,53.718678449513426,51.261070388136446,-4.574960018211771,10296.482803153887,9649.301454594888,-6.285460393919784,53.24904839586731,1
