epoch,train_batch_loss,train_huber,validation_loss,validation_spearman
1,0.4749494248202869,0.14887826144695282,0.3139354884624481,0.6684639129413501
2,0.23523485021931784,0.08952029794454575,0.2918813228607178,0.5943194502224404
3,0.20182853724275315,0.06905558705329895,0.26095324754714966,0.6958433851510626
4,0.15067298816783087,0.04520300775766373,0.24250543117523193,0.6757766984272543
5,0.13533379563263484,0.035022832453250885,0.21850714087486267,0.6877712306362295
6,0.12366733859692301,0.028572874143719673,0.21969737112522125,0.6678290475065952
7,0.11883206026894706,0.03163836523890495,0.21966779232025146,0.6771534406504343
8,0.11801757078085627,0.04293626919388771,0.20858648419380188,0.7138994931722598
9,0.119932906968253,0.02157495729625225,0.2065122425556183,0.6804460976864402
10,0.10824982555849212,0.01777469925582409,0.204942524433136,0.6625947517746696
11,0.1080690680869988,0.018338097259402275,0.20453722774982452,0.6792905808578669
12,0.10282334685325623,0.015095734037458897,0.19489559531211853,0.6829474880784808
13,0.10325090054954801,0.015367741696536541,0.18932108581066132,0.7282585647152167
14,0.10098271231566157,0.017767000943422318,0.19994865357875824,0.7010509280445706
15,0.12030077512775149,0.014530263841152191,0.1977159082889557,0.7076506474911148
16,0.10586226944412504,0.02146395854651928,0.1955539584159851,0.7099122912927214
17,0.1138062993330615,0.025496451184153557,0.19244197010993958,0.7349899904432011
18,0.10884693797145571,0.01611103117465973,0.17944146692752838,0.7175543424822263
19,0.10673961948071208,0.02416202984750271,0.19782713055610657,0.7548076699786614
20,0.1067608121250357,0.013201694004237652,0.18032217025756836,0.7494797393122744
21,0.09906398611409324,0.010948033072054386,0.17720291018486023,0.7099009727841602
22,0.09279998764395714,0.009581336751580238,0.18359431624412537,0.7225571232663077
23,0.09824394541127342,0.010189391672611237,0.17575426399707794,0.7141999481267953
24,0.0955425923956292,0.01652836613357067,0.18621158599853516,0.7245265437559687
25,0.09668890067509242,0.00985235720872879,0.18573537468910217,0.694725939669468
26,0.09175104009253639,0.008506663143634796,0.16939333081245422,0.7271164243058521
27,0.09154521514262472,0.010397307574748993,0.1755102276802063,0.739957786746275
28,0.0969708961035524,0.007115834392607212,0.17896324396133423,0.7243238395571896
29,0.09486515660371099,0.007190022151917219,0.17151674628257751,0.742088753221765
30,0.09421783313155174,0.008544976823031902,0.18070849776268005,0.726378663338722
31,0.09463864405240331,0.0068118940107524395,0.18017709255218506,0.716398825653653
32,0.08927321221147265,0.007863820530474186,0.17745181918144226,0.7266852920252
33,0.09050912090710231,0.008604920469224453,0.183935284614563,0.7206288609895968
34,0.09905420563050679,0.009669777005910873,0.1801355630159378,0.717265206036252
35,0.09503630389060293,0.009090949781239033,0.17987275123596191,0.726499051111601
36,0.0989266564803464,0.009141049347817898,0.17907465994358063,0.7312950118756083
37,0.09191465218152318,0.009839564561843872,0.18391317129135132,0.7486555460979493
38,0.09786787309816905,0.00953748356550932,0.18474304676055908,0.7322303322648986
39,0.09463853921209063,0.009293182753026485,0.18612805008888245,0.7130629524940495
40,0.09348831378987857,0.007472180295735598,0.1783081591129303,0.7028022100055963
41,0.08690411624099527,0.010019729845225811,0.19242247939109802,0.6967715028530868
42,0.0912907144853047,0.00847905594855547,0.1816835105419159,0.7094832169227169
43,0.09142209057297025,0.00631365180015564,0.18471543490886688,0.7136525438945593
44,0.0878584970320974,0.005973914172500372,0.18442636728286743,0.7027806019437974
45,0.0896630095584052,0.006233823951333761,0.17909547686576843,0.7395081332697954
46,0.08973631688526698,0.0059179398231208324,0.18239302933216095,0.7120628079193627
47,0.08726990329367774,0.006932659540325403,0.18719060719013214,0.7202224236367148
48,0.0892004266913448,0.006832412909716368,0.17608435451984406,0.7301539004215675
49,0.09208685904741287,0.008097019046545029,0.1862667053937912,0.7341647682735521
50,0.09443849857364382,0.009685986675322056,0.18198615312576294,0.7635507033645808
51,0.08795402784432683,0.010107452981173992,0.185532808303833,0.7023597592163829
52,0.09704553495560374,0.00662194611504674,0.18269522488117218,0.7012639217965873
53,0.09415894054940768,0.007495326455682516,0.18286225199699402,0.7228514044889007
54,0.09316662805421012,0.007771648000925779,0.1813652515411377,0.7196883958236876
55,0.08936852509421962,0.008560952730476856,0.18896520137786865,0.7368379942046595
56,0.09114226539220129,0.006876708474010229,0.17872154712677002,0.7202316842346286
57,0.08952125055449349,0.006639020051807165,0.17752614617347717,0.7172106714040932
58,0.09147750000868525,0.010203448124229908,0.19134807586669922,0.7272872308895949
59,0.09897676110267639,0.013362569734454155,0.1931060254573822,0.7316746963900727
60,0.09566198981234006,0.007715963292866945,0.17952337861061096,0.7310676127490591
61,0.09437410160899162,0.01233806274831295,0.1744154691696167,0.7653349118959665
62,0.0950961352459022,0.01092063169926405,0.17541727423667908,0.7249226915556132
63,0.09151081208671842,0.01222960464656353,0.18095284700393677,0.7680688461911751
64,0.09438451166663851,0.008624954149127007,0.18195390701293945,0.701704314675153
65,0.09347088847841535,0.007872008718550205,0.18068045377731323,0.7087341374470255
66,0.09296043110745293,0.005434907041490078,0.17966805398464203,0.7247220452674815
67,0.09316908514925412,0.005914210341870785,0.18240869045257568,0.7444522636004229
68,0.09277482916201864,0.006416111718863249,0.1880892664194107,0.7035626079898488
69,0.08569922244974545,0.0048674666322767735,0.18163330852985382,0.7394896120739679
70,0.08864847889968328,0.005381750874221325,0.17366385459899902,0.7183147404664789
71,0.09194433529462133,0.006129688583314419,0.17785854637622833,0.727833606166507
72,0.09189865951027189,0.005850422196090221,0.1826668530702591,0.7087650061067381
73,0.0895258794937815,0.005961425136774778,0.1806372106075287,0.7427123001479586
74,0.08828289381095342,0.005701838526874781,0.17755535244941711,0.7405082778444821
75,0.0921178183385304,0.005301130469888449,0.1814088523387909,0.7419817418680948
76,0.08879077008792333,0.004636152647435665,0.178594708442688,0.7243536792615785
77,0.09194500744342804,0.006094746757298708,0.1770097017288208,0.7497822521774574
78,0.08920984928097044,0.008323070593178272,0.17965471744537354,0.7377825751918636
79,0.08976319059729576,0.009823768399655819,0.17555579543113708,0.7515870398153182
80,0.09405666323644775,0.00780098233371973,0.1813066005706787,0.7443205573189827
81,0.09349649505955833,0.008269407786428928,0.17359280586242676,0.7620864999388819
82,0.09255105523126465,0.008328724652528763,0.1902766227722168,0.7282194644129141
83,0.09290488170725959,0.007945721969008446,0.18097847700119019,0.7630177045068773
84,0.09675854018756322,0.008735159412026405,0.17594537138938904,0.763815144882785
85,0.0938824016068663,0.014799106866121292,0.1780450940132141,0.7421463747198951
86,0.09340388061744827,0.011702567338943481,0.18311095237731934,0.7286444229616236
