epoch,train_loss,train_huber,train_rank,train_full_pairwise_loss,train_pairwise_accuracy,train_pre_step_prediction_mean,train_pre_step_prediction_std,train_pre_step_prediction_min,train_pre_step_prediction_max,validation_loss,validation_huber,validation_rank,validation_pairwise_accuracy,validation_spearman,validation_post_step_prediction_mean,validation_post_step_prediction_std,validation_post_step_prediction_min,validation_post_step_prediction_max,scaler_scale_before,scaler_scale_after,optimizer_state_step_before,optimizer_state_step_after,optimizer_step_skipped,optimizer_step_effective,gradient_norm_before_clip,gradient_norm_after_clip,parameter_delta_norm,learning_rate
10,0.519095778465271,0.38118258118629456,0.6895659565925598,0.6892990469932556,0.8984096646308899,-0.06240168586373329,0.008809133432805538,-0.06849602609872818,-0.024968931451439857,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209055706858635,0.009082650765776634,-0.06842032819986343,-0.026692258194088936,1.0,1.0,9,10,0,1,inf,0.0,8.701732440385967e-06,0.001
11,0.5189955234527588,0.38118258118629456,0.6890648007392883,0.6892990469932556,0.8984096646308899,-0.06240168213844299,0.008809128776192665,-0.06849601864814758,-0.024968937039375305,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209055334329605,0.00908264797180891,-0.06842032074928284,-0.02669227123260498,1.0,1.0,10,11,0,1,inf,0.0,8.701732440385967e-06,0.001
12,0.5190258622169495,0.38118258118629456,0.6892164349555969,0.6892990469932556,0.8984096646308899,-0.06240168213844299,0.008809126913547516,-0.06849601864814758,-0.024968944489955902,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090545892715454,0.009082643315196037,-0.06842032074928284,-0.026692286133766174,1.0,1.0,11,12,0,1,inf,0.0,8.701732440385967e-06,0.001
13,0.5190944671630859,0.38118258118629456,0.6895593404769897,0.6892990469932556,0.8984096646308899,-0.062401674687862396,0.008809122256934643,-0.06849601119756699,-0.024968959391117096,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090545892715454,0.009082639589905739,-0.06842031329870224,-0.026692289859056473,1.0,1.0,12,13,0,1,inf,0.0,8.701732440385967e-06,0.001
14,0.5190488696098328,0.38118258118629456,0.6893315315246582,0.6892990469932556,0.8984096646308899,-0.062401674687862396,0.008809119462966919,-0.06849600374698639,-0.02496897242963314,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090542167425156,0.009082636795938015,-0.06842030584812164,-0.026692302897572517,1.0,1.0,13,14,0,1,inf,0.0,8.701732440385967e-06,0.001
15,0.5190572738647461,0.38118258118629456,0.6893733143806458,0.6892990469932556,0.8984096646308899,-0.0624016635119915,0.00880911760032177,-0.06849600374698639,-0.024968983605504036,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090545892715454,0.009082634001970291,-0.06842030584812164,-0.026692312210798264,1.0,1.0,14,15,0,1,inf,0.0,8.701732440385967e-06,0.001
16,0.519008994102478,0.38118258118629456,0.689132034778595,0.6892990469932556,0.8984096646308899,-0.0624016635119915,0.008809112012386322,-0.0684959888458252,-0.024968991056084633,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209053471684456,0.009082628414034843,-0.06842029094696045,-0.02669232338666916,1.0,1.0,15,16,0,1,inf,0.0,8.701732440385967e-06,0.001
17,0.5190405249595642,0.38118258118629456,0.6892897486686707,0.6892990469932556,0.8984096646308899,-0.0624016635119915,0.008809110149741173,-0.0684959888458252,-0.02496900036931038,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.06209052726626396,0.009082621894776821,-0.06842027604579926,-0.026692338287830353,1.0,1.0,16,17,0,1,inf,0.0,8.701732440385967e-06,0.001
18,0.5190449357032776,0.38118258118629456,0.689311683177948,0.6892990469932556,0.8984096646308899,-0.0624016597867012,0.008809106424450874,-0.0684959813952446,-0.024969017133116722,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.06209052726626396,0.009082620032131672,-0.06842027604579926,-0.0266923438757658,1.0,1.0,17,18,0,1,inf,0.0,8.701732440385967e-06,0.001
19,0.519025444984436,0.38118258118629456,0.6892141699790955,0.6892990469932556,0.8984096646308899,-0.062401656061410904,0.008809101767838001,-0.068495973944664,-0.024969026446342468,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.06209052726626396,0.009082618169486523,-0.06842027604579926,-0.0266923476010561,1.0,1.0,18,19,0,1,inf,0.0,8.701732440385967e-06,0.001
20,0.5190120935440063,0.38118261098861694,0.6891472935676575,0.6892990469932556,0.8984096646308899,-0.062401652336120605,0.008809098042547703,-0.068495973944664,-0.024969041347503662,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.062090516090393066,0.00908261351287365,-0.06842026859521866,-0.026692355051636696,1.0,1.0,19,20,0,1,inf,0.0,8.701732440385967e-06,0.001
21,0.5190346837043762,0.38118261098861694,0.6892602443695068,0.6892990469932556,0.8984096646308899,-0.06240164861083031,0.00880909338593483,-0.06849595159292221,-0.02496904879808426,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.062090516090393066,0.009082608856260777,-0.06842026114463806,-0.02669236995279789,1.0,1.0,20,21,0,1,inf,0.0,8.701732440385967e-06,0.001
22,0.5190226435661316,0.38118261098861694,0.6892001032829285,0.6892990469932556,0.8984096646308899,-0.06240163743495941,0.008809090591967106,-0.06849595159292221,-0.024969059973955154,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458975071247055,-0.062090516090393066,0.009082606993615627,-0.06842026114463806,-0.026692373678088188,1.0,1.0,21,22,0,1,inf,0.0,8.701732440385967e-06,0.001
23,0.5190160870552063,0.38118261098861694,0.6891674399375916,0.6892990469932556,0.8984096646308899,-0.06240163743495941,0.008809087797999382,-0.06849594414234161,-0.024969076737761497,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090516090393066,0.009082602337002754,-0.06842024624347687,-0.02669239044189453,1.0,1.0,22,23,0,1,inf,0.0,8.701722435944248e-06,0.001
24,0.5190424919128418,0.38118261098861694,0.689299464225769,0.6892990469932556,0.8984096646308899,-0.06240164116024971,0.008809085004031658,-0.06849594414234161,-0.024969082325696945,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090516090393066,0.00908259954303503,-0.06842024624347687,-0.026692401617765427,1.0,1.0,23,24,0,1,inf,0.0,8.701722435944248e-06,0.001
25,0.5189929008483887,0.38118261098861694,0.6890515089035034,0.6892990469932556,0.8984096646308899,-0.06240163743495941,0.00880908127874136,-0.06849593669176102,-0.02496909722685814,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209050491452217,0.009082595817744732,-0.06842023879289627,-0.026692412793636322,1.0,1.0,24,25,0,1,inf,0.0,8.701722435944248e-06,0.001
26,0.5190198421478271,0.38118261098861694,0.6891860365867615,0.6892990469932556,0.8984096646308899,-0.062401629984378815,0.008809076622128487,-0.06849592924118042,-0.024969108402729034,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209050491452217,0.009082591161131859,-0.06842023134231567,-0.02669242024421692,1.0,1.0,25,26,0,1,inf,0.0,8.701722435944248e-06,0.001
27,0.5190218091011047,0.38118261098861694,0.6891960501670837,0.6892990469932556,0.8984096646308899,-0.06240162253379822,0.008809073828160763,-0.06849592179059982,-0.024969112128019333,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209050491452217,0.009082588367164135,-0.06842023134231567,-0.026692437008023262,1.0,1.0,26,27,0,1,inf,0.0,8.701722435944248e-06,0.001
28,0.5189782381057739,0.38118261098861694,0.6889779567718506,0.6892990469932556,0.8984096646308899,-0.06240161880850792,0.008809071034193039,-0.06849592179059982,-0.02496912330389023,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090493738651276,0.009082585573196411,-0.06842022389173508,-0.02669243887066841,1.0,1.0,27,28,0,1,inf,0.0,8.70171334099723e-06,0.001
29,0.5190590620040894,0.38118261098861694,0.6893821954727173,0.6892990469932556,0.8984096646308899,-0.06240161880850792,0.008809066377580166,-0.06849591434001923,-0.02496914006769657,0.5424109101295471,0.40458425879478455,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209049001336098,0.009082579985260963,-0.06842020899057388,-0.026692453771829605,1.0,1.0,28,29,0,1,inf,0.0,8.70171334099723e-06,0.001
30,0.5190767049789429,0.3811826705932617,0.6894702911376953,0.6892990469932556,0.8984096646308899,-0.06240161135792732,0.008809062652289867,-0.06849590688943863,-0.024969158694148064,0.5424109101295471,0.40458428859710693,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209048256278038,0.00908257532864809,-0.06842020153999329,-0.02669246681034565,1.0,1.0,29,30,0,1,inf,0.0,8.70170333655551e-06,0.001
31,0.5190272927284241,0.3811826705932617,0.6892231106758118,0.6892990469932556,0.8984096646308899,-0.06240161135792732,0.008809057995676994,-0.06849589943885803,-0.02496917173266411,0.5424109101295471,0.40458428859710693,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.062090471386909485,0.009082570672035217,-0.06842019408941269,-0.026692474260926247,1.0,1.0,30,31,0,1,inf,0.0,8.701700608071405e-06,0.001
32,0.5190460681915283,0.3811826705932617,0.6893171072006226,0.6892990469932556,0.8984096646308899,-0.06240160018205643,0.008809053339064121,-0.06849588453769684,-0.024969175457954407,0.5424109101295471,0.40458428859710693,0.6891331672668457,0.9002482891082764,0.9458630131913828,-0.06209047883749008,0.009082568809390068,-0.06842019408941269,-0.026692485436797142,1.0,1.0,31,32,0,1,inf,0.0,8.701700608071405e-06,0.001
33,0.5190410614013672,0.3811826705932617,0.6892918348312378,0.6892990469932556,0.8984096646308899,-0.06240160018205643,0.008809051476418972,-0.06849588453769684,-0.02496918849647045,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090471386909485,0.009082562290132046,-0.0684201791882515,-0.026692494750022888,1.0,1.0,32,33,0,1,inf,0.0,8.701700608071405e-06,0.001
34,0.5190317630767822,0.3811826705932617,0.689245343208313,0.6892990469932556,0.8984096646308899,-0.06240159273147583,0.008809045888483524,-0.06849586963653564,-0.024969197809696198,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090467661619186,0.009082559496164322,-0.0684201791882515,-0.026692507788538933,1.0,1.0,33,34,0,1,inf,0.0,8.701700608071405e-06,0.001
35,0.5190631747245789,0.3811826705932617,0.6894025206565857,0.6892990469932556,0.8984096646308899,-0.06240159273147583,0.0088090430945158,-0.06849586218595505,-0.024969210848212242,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209046021103859,0.009082555770874023,-0.0684201717376709,-0.02669251523911953,1.0,1.0,34,35,0,1,inf,0.0,8.701700608071405e-06,0.001
36,0.5190020799636841,0.3811826705932617,0.6890971064567566,0.6892990469932556,0.8984096646308899,-0.062401581555604935,0.008809038437902927,-0.06849585473537445,-0.024969210848212242,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209045648574829,0.0090825529769063,-0.0684201568365097,-0.026692524552345276,1.0,1.0,35,36,0,1,inf,0.0,8.701700608071405e-06,0.001
37,0.5191001296043396,0.3811826705932617,0.6895873546600342,0.6892991065979004,0.8984096646308899,-0.062401577830314636,0.008809034712612629,-0.06849585473537445,-0.024969229474663734,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209045648574829,0.009082548320293427,-0.06842014938592911,-0.02669253759086132,1.0,1.0,36,37,0,1,inf,0.0,8.701700608071405e-06,0.001
38,0.519039511680603,0.3811826705932617,0.6892842054367065,0.6892991065979004,0.8984096646308899,-0.062401577830314636,0.008809030055999756,-0.06849583983421326,-0.02496923878788948,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209045276045799,0.009082543663680553,-0.06842014193534851,-0.026692550629377365,1.0,1.0,37,38,0,1,inf,0.0,8.701700608071405e-06,0.001
39,0.5190582275390625,0.3811826705932617,0.6893776059150696,0.6892991065979004,0.8984096646308899,-0.06240157410502434,0.008809026330709457,-0.06849583238363266,-0.024969251826405525,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209045276045799,0.009082541801035404,-0.06842014193534851,-0.02669255994260311,1.0,1.0,38,39,0,1,inf,0.0,8.701700608071405e-06,0.001
40,0.519018292427063,0.3811826705932617,0.6891781091690063,0.6892991065979004,0.8984096646308899,-0.06240157410502434,0.008809024468064308,-0.06849583238363266,-0.02496926486492157,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090445309877396,0.009082538075745106,-0.06842014193534851,-0.026692567393183708,1.0,1.0,39,40,0,1,inf,0.0,8.701700608071405e-06,0.001
41,0.5190964937210083,0.3811826705932617,0.6895690560340881,0.6892991065979004,0.8984096646308899,-0.06240157037973404,0.00880902074277401,-0.06849583238363266,-0.024969281628727913,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090445309877396,0.009082534350454807,-0.06842013448476791,-0.026692580431699753,1.0,1.0,40,41,0,1,inf,0.0,8.701700608071405e-06,0.001
42,0.5190639495849609,0.3811826705932617,0.6894065141677856,0.6892991065979004,0.8984096646308899,-0.06240156665444374,0.008809017948806286,-0.06849582493305206,-0.024969283491373062,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904341340065,0.009082529693841934,-0.06842011958360672,-0.0266925860196352,1.0,1.0,41,42,0,1,inf,0.0,8.701700608071405e-06,0.001
43,0.5190328359603882,0.3811826705932617,0.6892509460449219,0.6892991065979004,0.8984096646308899,-0.062401559203863144,0.008809013292193413,-0.06849581003189087,-0.024969296529889107,0.5424109697341919,0.40458428859710693,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904341340065,0.00908252689987421,-0.06842011958360672,-0.026692593470215797,1.0,1.0,42,43,0,1,inf,0.0,8.701700608071405e-06,0.001
44,0.5190413594245911,0.3811826705932617,0.6892933249473572,0.6892991065979004,0.8984096646308899,-0.062401559203863144,0.008809009566903114,-0.06849581003189087,-0.02496930956840515,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904304087162,0.009082521311938763,-0.06842010468244553,-0.02669261023402214,1.0,1.0,43,44,0,1,inf,0.0,8.701700608071405e-06,0.001
45,0.5190123915672302,0.3811826705932617,0.6891486048698425,0.6892991065979004,0.8984096646308899,-0.062401559203863144,0.008809007704257965,-0.06849581003189087,-0.024969320744276047,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904266834259,0.009082518517971039,-0.06842010468244553,-0.02669261395931244,1.0,1.0,44,45,0,1,inf,0.0,8.701700608071405e-06,0.001
46,0.5190478563308716,0.3811826705932617,0.689325749874115,0.6892991065979004,0.8984096646308899,-0.06240154802799225,0.008809002116322517,-0.06849579513072968,-0.024969330057501793,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904266834259,0.00908251665532589,-0.06842010468244553,-0.026692625135183334,1.0,1.0,45,46,0,1,inf,0.0,8.701700608071405e-06,0.001
47,0.5190612077713013,0.3811826705932617,0.6893925070762634,0.6892991065979004,0.8984096646308899,-0.06240154057741165,0.008809000253677368,-0.06849578768014908,-0.024969343096017838,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904266834259,0.009082511998713017,-0.06842009723186493,-0.02669263817369938,1.0,1.0,46,47,0,1,inf,0.0,8.701700608071405e-06,0.001
48,0.5190837979316711,0.3811826705932617,0.6895056962966919,0.6892991065979004,0.8984096646308899,-0.06240154057741165,0.008808998391032219,-0.06849578768014908,-0.024969350546598434,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.0620904266834259,0.009082511067390442,-0.06842009723186493,-0.026692647486925125,1.0,1.0,47,48,0,1,inf,0.0,8.701700608071405e-06,0.001
49,0.51902174949646,0.3811826705932617,0.689195454120636,0.6892991065979004,0.8984096646308899,-0.06240154057741165,0.008808995597064495,-0.06849578768014908,-0.024969369173049927,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090419232845306,0.009082506410777569,-0.06842008978128433,-0.026692651212215424,1.0,1.0,48,49,0,1,inf,0.0,8.701700608071405e-06,0.001
50,0.5190859436988831,0.3811826705932617,0.6895162463188171,0.6892991065979004,0.8984096646308899,-0.06240153685212135,0.008808990940451622,-0.06849578022956848,-0.024969369173049927,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.06209040805697441,0.009082501754164696,-0.06842008233070374,-0.026692666113376617,1.0,1.0,49,50,0,1,inf,0.0,8.701700608071405e-06,0.001
51,0.5190393924713135,0.3811827003955841,0.6892836093902588,0.6892991065979004,0.8984096646308899,-0.062401533126831055,0.008808987215161324,-0.06849576532840729,-0.02496938221156597,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.06209040433168411,0.009082494303584099,-0.06842006742954254,-0.026692677289247513,1.0,1.0,50,51,0,1,inf,0.0,8.701700608071405e-06,0.001
52,0.5190045237541199,0.3811827003955841,0.6891091465950012,0.6892991065979004,0.8984096646308899,-0.062401533126831055,0.0088089844211936,-0.06849576532840729,-0.024969393387436867,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.062090396881103516,0.009082491509616375,-0.06842005252838135,-0.02669268660247326,1.0,1.0,51,52,0,1,inf,0.0,8.701690603629686e-06,0.001
53,0.5190379619598389,0.3811827003955841,0.6892764568328857,0.6892991065979004,0.8984096646308899,-0.06240151822566986,0.008808976970613003,-0.0684957504272461,-0.024969402700662613,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209039315581322,0.009082485921680927,-0.06842004507780075,-0.026692699640989304,1.0,1.0,52,53,0,1,inf,0.0,8.701690603629686e-06,0.001
54,0.5190387964248657,0.3811827003955841,0.6892805099487305,0.6892991065979004,0.8984096646308899,-0.06240151450037956,0.00880897231400013,-0.0684957355260849,-0.024969425052404404,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209038943052292,0.009082482196390629,-0.06842004507780075,-0.0266927108168602,1.0,1.0,53,54,0,1,inf,0.0,8.701690603629686e-06,0.001
55,0.5190685987472534,0.3811827003955841,0.6894294023513794,0.6892991065979004,0.8984096646308899,-0.062401510775089264,0.008808968588709831,-0.0684957355260849,-0.024969428777694702,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209038943052292,0.00908248033374548,-0.06842004507780075,-0.026692720130085945,1.0,1.0,54,55,0,1,inf,0.0,8.701690603629686e-06,0.001
56,0.5190442800521851,0.3811827003955841,0.6893077492713928,0.6892991065979004,0.8984096646308899,-0.062401510775089264,0.008808966726064682,-0.0684957355260849,-0.024969445541501045,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209038943052292,0.009082476608455181,-0.06842003762722015,-0.026692723855376244,1.0,1.0,55,56,0,1,inf,0.0,8.701690603629686e-06,0.001
57,0.5190759897232056,0.3811827003955841,0.6894663572311401,0.6892991065979004,0.8984096646308899,-0.062401507049798965,0.008808962069451809,-0.0684957206249237,-0.02496946044266224,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458975071247055,-0.06209038943052292,0.009082473814487457,-0.06842003017663956,-0.026692740619182587,1.0,1.0,56,57,0,1,inf,0.0,8.701690603629686e-06,0.001
58,0.5189716219902039,0.3811827003955841,0.6889446973800659,0.6892991065979004,0.8984096646308899,-0.062401507049798965,0.00880896020680666,-0.0684957206249237,-0.024969466030597687,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.06209037825465202,0.009082470089197159,-0.06842002272605896,-0.02669275365769863,1.0,1.0,57,58,0,1,inf,0.0,8.701690603629686e-06,0.001
59,0.5190779566764832,0.3811827003955841,0.6894762516021729,0.6892991065979004,0.8984096646308899,-0.06240149959921837,0.008808956481516361,-0.06849571317434311,-0.024969467893242836,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.06209037825465202,0.009082465432584286,-0.06842001527547836,-0.026692766696214676,1.0,1.0,58,59,0,1,inf,0.0,8.701690603629686e-06,0.001
60,0.5190044641494751,0.3811827301979065,0.6891087889671326,0.6892991065979004,0.8984096646308899,-0.06240149587392807,0.008808951824903488,-0.06849570572376251,-0.02496948093175888,0.5424109697341919,0.4045843482017517,0.6891332268714905,0.9002482891082764,0.9458630131913828,-0.062090370804071426,0.009082462638616562,-0.06842001527547836,-0.026692766696214676,1.0,1.0,59,60,0,1,inf,0.0,8.701690603629686e-06,0.001
61,0.5190428495407104,0.3811827003955841,0.6893007159233093,0.6892991065979004,0.8984096646308899,-0.06240149214863777,0.008808949962258339,-0.06849570572376251,-0.024969492107629776,0.5424110293388367,0.4045843780040741,0.6891332864761353,0.9002482891082764,0.9458630131913828,-0.06209036707878113,0.009082458913326263,-0.06842000037431717,-0.02669277973473072,1.0,1.0,60,61,0,1,inf,0.0,8.701690603629686e-06,0.001
62,0.5190134048461914,0.3811827003955841,0.6891536712646484,0.6892991065979004,0.8984096646308899,-0.06240148842334747,0.00880894623696804,-0.06849569082260132,-0.02496950514614582,0.5424110293388367,0.4045843482017517,0.6891332864761353,0.9002482891082764,0.9458630131913828,-0.06209036707878113,0.00908245425671339,-0.06842000037431717,-0.026692796498537064,1.0,1.0,61,62,0,1,inf,0.0,8.701690603629686e-06,0.001
63,0.5190752744674683,0.3811827003955841,0.6894627809524536,0.6892991065979004,0.8984096646308899,-0.062401484698057175,0.008808940649032593,-0.06849569082260132,-0.024969525635242462,0.5424110293388367,0.4045843780040741,0.6891332864761353,0.9002482891082764,0.9458630131913828,-0.06209036707878113,0.009082450531423092,-0.06842000037431717,-0.026692798361182213,1.0,1.0,62,63,0,1,inf,0.0,8.701690603629686e-06,0.001
