epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5270151495933533,0.38757583498954773,0.6971964836120605,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
2.0,0.5270025134086609,0.38757583498954773,0.697133481502533,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
3.0,0.527047336101532,0.3875758647918701,0.6973574161529541,0.5510749816894531,0.4116019904613495,0.697364866733551,-0.9331975266726339
4.0,0.5270180702209473,0.3875758647918701,0.6972110271453857,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9332201611160839
5.0,0.5270380973815918,0.3875758647918701,0.697311282157898,0.5510749220848083,0.4116019308567047,0.697364866733551,-0.9332201611160839
6.0,0.5270529985427856,0.3875758647918701,0.6973855495452881,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9332201611160839
7.0,0.5270395278930664,0.38757583498954773,0.6973183751106262,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9331975266726339
8.0,0.5270707607269287,0.38757583498954773,0.6974745988845825,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9332201611160839
9.0,0.5270814299583435,0.3875758647918701,0.6975278258323669,0.5510749220848083,0.4116019308567047,0.6973649263381958,-0.9331975266726339
10.0,0.5270535945892334,0.38757580518722534,0.6973890066146851,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9332201611160839
11.0,0.5270580053329468,0.38757580518722534,0.6974111199378967,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9332201611160839
12.0,0.527052640914917,0.38757583498954773,0.6973841190338135,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9331975266726339
13.0,0.5269911289215088,0.3875758647918701,0.6970762610435486,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
14.0,0.527008056640625,0.38757583498954773,0.697161078453064,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
15.0,0.5269845724105835,0.3875758647918701,0.6970434188842773,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
16.0,0.5270481705665588,0.38757580518722534,0.6973617672920227,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9331975266726339
17.0,0.527042806148529,0.38757583498954773,0.697334885597229,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
18.0,0.5270349383354187,0.38757580518722534,0.6972955465316772,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9331975266726339
19.0,0.527064323425293,0.38757583498954773,0.6974424719810486,0.5510749220848083,0.4116019308567047,0.6973649263381958,-0.9331975266726339
20.0,0.5269768238067627,0.3875758647918701,0.6970047950744629,0.5510749816894531,0.4116020202636719,0.6973649263381958,-0.9331975266726339
21.0,0.5270246267318726,0.3875758647918701,0.6972437500953674,0.5510749220848083,0.4116019308567047,0.6973649263381958,-0.9331975266726339
22.0,0.5270290970802307,0.38757583498954773,0.6972662806510925,0.5510749816894531,0.4116019904613495,0.6973649263381958,-0.9331975266726339
23.0,0.5270428657531738,0.38757583498954773,0.6973351240158081,0.5426735281944275,0.40452221035957336,0.6907564997673035,0.7913845077522969
24.0,0.5190891027450562,0.38094091415405273,0.6907408237457275,0.5351850986480713,0.39819836616516113,0.6849336624145508,0.9301068963033838
25.0,0.51230788230896,0.3750567138195038,0.686255931854248,0.5284892916679382,0.3925333321094513,0.6797797083854675,0.9360947354342212
26.0,0.5060513019561768,0.36973637342453003,0.6815747022628784,0.5216343402862549,0.38672417402267456,0.6745507717132568,0.9375762626418511
27.0,0.4992400109767914,0.3642606735229492,0.6748966574668884,0.5145670771598816,0.38072776794433594,0.669196605682373,0.9381462390814531
28.0,0.49272799491882324,0.35859376192092896,0.6706710457801819,0.5072751045227051,0.3745317757129669,0.663716733455658,0.939035155406031
29.0,0.48569250106811523,0.35274413228034973,0.6647419333457947,0.4994593560695648,0.3678787350654602,0.6579030752182007,0.9390330977293538
30.0,0.47821128368377686,0.3464921712875366,0.6585954427719116,0.49105918407440186,0.36071211099624634,0.6517353653907776,0.9389281562188133
31.0,0.4704626798629761,0.3397684097290039,0.6534712314605713,0.48218658566474915,0.35312619805336,0.6453019380569458,0.9391195201497988
32.0,0.46200793981552124,0.33266469836235046,0.6467161178588867,0.4728055000305176,0.345088928937912,0.6385829448699951,0.9389816558124222
33.0,0.4534083604812622,0.32514098286628723,0.6413368582725525,0.46277785301208496,0.3364782929420471,0.6314976811408997,0.9388684835951727
34.0,0.44383299350738525,0.317095547914505,0.6336871981620789,0.4627780616283417,0.33647850155830383,0.6314978003501892,0.9388684835951727
35.0,0.4444885849952698,0.3170956075191498,0.6369647979736328,0.4530678689479828,0.3281232416629791,0.6247231364250183,0.9388808296552362
36.0,0.4346216320991516,0.3093039393424988,0.6265884041786194,0.4435265064239502,0.31989529728889465,0.6181560158729553,0.938792349558114
37.0,0.42685914039611816,0.30165576934814453,0.6260167360305786,0.434314489364624,0.3119371235370636,0.6118867993354797,0.9387985225881458
38.0,0.4176938235759735,0.294284462928772,0.6170467734336853,0.4253512918949127,0.30418291687965393,0.6058418154716492,0.9388170416782411
39.0,0.40917229652404785,0.28711163997650146,0.6103032827377319,0.4164995551109314,0.2965145707130432,0.5999248623847961,0.9388046956181775
40.0,0.40190309286117554,0.28003165125846863,0.6093571186065674,0.40772515535354614,0.28890281915664673,0.5941117405891418,0.9388417337983682
41.0,0.394059956073761,0.2729950249195099,0.6053246855735779,0.3990171253681183,0.28133875131607056,0.5883918404579163,0.9388376184450138
42.0,0.38514986634254456,0.2659963369369507,0.595767617225647,0.3903724253177643,0.2738223373889923,0.5827503800392151,0.9390557321728037
43.0,0.3759116530418396,0.2590450644493103,0.5843330025672913,0.3817792534828186,0.2663412094116211,0.5771902799606323,0.9391709620667305
44.0,0.3684268295764923,0.25213536620140076,0.5814573168754578,0.37299644947052,0.25868597626686096,0.5715523958206177,0.9392326923670483
45.0,0.36010026931762695,0.24507196247577667,0.5751414895057678,0.3642093539237976,0.2510203421115875,0.5659449696540833,0.9392326923670483
