method,train_query_count,evaluation_split,evaluation_query_count,region_count,region_size,shortcut_count,internal_node_count,compressed_node_count,compressed_edge_count,fallback_query_count,fallback_rate_pct,preprocessing_seconds,evaluation_wall_seconds,baseline_avg_ms,indexed_avg_ms,elapsed_change_pct,baseline_p95_ms,indexed_p95_ms,p95_change_pct,baseline_avg_expanded,indexed_avg_expanded,expanded_change_pct,faster_query_rate_pct,correctness_rate
gnn_v1_budget_matched,68657,validation,14712,85,512,36128,40952,92887,188749,5587,37.9758020663404,109.381664879038,39.165719110984355,12.48745369332637,10.601047914350938,-15.10640860260869,55.71946380077864,47.42136649438181,-14.8926366844917,10296.482803153887,8074.726481783578,-21.577818016553863,72.83849918433931,1
