epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5286980271339417,0.3889889717102051,0.6985453367233276,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
2.0,0.5286757946014404,0.3889889717102051,0.6984339356422424,0.5527248382568359,0.4129864573478699,0.6986919641494751,-0.9322551107544471
3.0,0.5287399291992188,0.3889889717102051,0.698754608631134,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
4.0,0.5287020802497864,0.3889889717102051,0.6985655426979065,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
5.0,0.5287220478057861,0.3889889717102051,0.6986652612686157,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
6.0,0.5287511944770813,0.3889889419078827,0.6988111734390259,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
7.0,0.5287338495254517,0.3889889419078827,0.6987243890762329,0.5527248382568359,0.4129864275455475,0.6986919641494751,-0.9322551107544471
8.0,0.528773307800293,0.3889889717102051,0.6989216208457947,0.5527248382568359,0.4129864573478699,0.6986920237541199,-0.9322551107544471
9.0,0.528789222240448,0.3889889419078827,0.6990014910697937,0.5527250170707703,0.4129866063594818,0.6986920833587646,-0.9322551107544471
10.0,0.5287507772445679,0.3889889419078827,0.6988092064857483,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
11.0,0.528753399848938,0.3889889717102051,0.6988222002983093,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
12.0,0.5287491083145142,0.3889889419078827,0.6988009810447693,0.5527248382568359,0.4129864275455475,0.6986919641494751,-0.9322551107544471
13.0,0.5286633372306824,0.3889889717102051,0.6983718872070312,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
14.0,0.528682291507721,0.3889889121055603,0.6984668970108032,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
15.0,0.528656542301178,0.3889889419078827,0.698337972164154,0.5527249574661255,0.41298651695251465,0.6986920833587646,-0.9322551107544471
16.0,0.5287389755249023,0.3889889419078827,0.6987501978874207,0.5527248382568359,0.4129864573478699,0.6986919641494751,-0.9322551107544471
17.0,0.5287343859672546,0.3889889717102051,0.6987271308898926,0.5527248382568359,0.4129864275455475,0.6986919641494751,-0.9322551107544471
18.0,0.5287230610847473,0.3889889121055603,0.6986708045005798,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
19.0,0.5287613868713379,0.3889889419078827,0.6988623738288879,0.5527249574661255,0.41298654675483704,0.6986920833587646,-0.9322551107544471
20.0,0.5286442637443542,0.3889889419078827,0.6982766389846802,0.5527248382568359,0.4129864573478699,0.6986920237541199,-0.9322551107544471
21.0,0.5287044644355774,0.3889889717102051,0.6985774040222168,0.5527249574661255,0.41298651695251465,0.6986920237541199,-0.9322551107544471
22.0,0.5287187099456787,0.3889889717102051,0.6986486315727234,0.5527249574661255,0.41298654675483704,0.6986920833587646,-0.9322551107544471
