epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5083090662956238,0.37064865231513977,0.6883019804954529,0.5623942613601685,0.42625463008880615,0.6806981563568115,0.5500951675463235
2.0,0.4980763792991638,0.3617617189884186,0.6815733909606934,0.5513152480125427,0.41676411032676697,0.6727555990219116,0.6508945749354403
3.0,0.48735934495925903,0.3529472351074219,0.6720605492591858,0.5400863289833069,0.40713751316070557,0.664743959903717,0.6855067543236931
4.0,0.47697708010673523,0.3440665900707245,0.6645524501800537,0.5283587574958801,0.3970775306224823,0.6564061641693115,0.7049703180139305
5.0,0.4662620425224304,0.33503425121307373,0.6561389565467834,0.5161758065223694,0.38662219047546387,0.6477681398391724,0.714587898803461
6.0,0.4549005627632141,0.3257248103618622,0.645878791809082,0.5036131143569946,0.3758367896080017,0.638881504535675,0.7191703447637273
7.0,0.4438180923461914,0.31611168384552,0.6385320425033569,0.490626722574234,0.3646758794784546,0.6297541856765747,0.7240305770754242
8.0,0.4324539303779602,0.3061680197715759,0.6314295530319214,0.4770687520503998,0.3530118465423584,0.6202845573425293,0.7287138491928763
9.0,0.42043912410736084,0.2958751618862152,0.622819721698761,0.4628985524177551,0.34080231189727783,0.6104811429977417,0.7318085949154809
10.0,0.40607571601867676,0.2852153480052948,0.6043017506599426,0.4480680823326111,0.328003853559494,0.6003211736679077,0.7351873000195479
11.0,0.39431965351104736,0.2741624712944031,0.6007859706878662,0.4326266944408417,0.31465795636177063,0.5898436903953552,0.7395063633651244
12.0,0.3793763816356659,0.2627220153808594,0.583271861076355,0.41657009720802307,0.3007580637931824,0.5790601968765259,0.7413315225778574
13.0,0.3682222366333008,0.25090381503105164,0.5865920186042786,0.39985913038253784,0.2862657308578491,0.5679670572280884,0.7439097914544688
14.0,0.35470765829086304,0.23864614963531494,0.5803074836730957,0.382624089717865,0.2712854743003845,0.5566931366920471,0.7455312406761525
15.0,0.33730876445770264,0.22601638734340668,0.5564618706703186,0.36484211683273315,0.25578761100769043,0.5452725887298584,0.7483070465137813
16.0,0.3233095407485962,0.2130150943994522,0.5514723062515259,0.34641140699386597,0.23967409133911133,0.533686637878418,0.7515375988970853
17.0,0.3069983720779419,0.19967597723007202,0.5366120338439941,0.3272479474544525,0.22285813093185425,0.521949052810669,0.7540973486836013
18.0,0.29030200839042664,0.1859879493713379,0.5215702652931213,0.3074376583099365,0.2054123878479004,0.5101264119148254,0.7572558823832011
19.0,0.2789731025695801,0.17199595272541046,0.5348857045173645,0.2868848741054535,0.1872469186782837,0.4981898069381714,0.7598794201467124
20.0,0.25845885276794434,0.157670259475708,0.5039429068565369,0.26587629318237305,0.16862258315086365,0.4862684905529022,0.7632231447472658
21.0,0.24060159921646118,0.1432616263628006,0.4866999089717865,0.24470528960227966,0.14983303844928741,0.47436121106147766,0.7671965184110621
22.0,0.22723045945167542,0.12907296419143677,0.49078744649887085,0.22441956400871277,0.13190826773643494,0.46255651116371155,0.7731761268351904
23.0,0.20720431208610535,0.11584653705358505,0.4567888677120209,0.2068612277507782,0.11668220162391663,0.4508951008319855,0.7763655256849491
