epoch,train_loss,train_huber,train_rank,validation_loss,validation_huber,validation_rank,validation_spearman
1.0,0.5242606401443481,0.385256290435791,0.6950217485427856,0.5482752919197083,0.4092540740966797,0.6951061487197876,-0.9457082008703972
2.0,0.5242581367492676,0.38525626063346863,0.6950094103813171,0.5482752323150635,0.4092540442943573,0.6951060891151428,-0.9455950286531477
3.0,0.5242648720741272,0.38525626063346863,0.6950429677963257,0.5482754707336426,0.4092542231082916,0.6951062679290771,-0.9457040855170427
4.0,0.5242511034011841,0.3852563202381134,0.6949738264083862,0.548275351524353,0.40925413370132446,0.6951061487197876,-0.9456448993513908
5.0,0.5242696404457092,0.385256290435791,0.6950666308403015,0.5482752919197083,0.4092540740966797,0.6951061487197876,-0.9455909132997932
6.0,0.5242714881896973,0.38525626063346863,0.6950761675834656,0.5482751727104187,0.40925395488739014,0.695106029510498,-0.9456181495408258
7.0,0.5242626667022705,0.38525626063346863,0.6950320601463318,0.5482754111289978,0.40925416350364685,0.6951062083244324,-0.9455909132997932
8.0,0.5242834091186523,0.38525626063346863,0.6951356530189514,0.548275351524353,0.40925413370132446,0.6951061487197876,-0.9456484723283216
9.0,0.5242795944213867,0.38525626063346863,0.6951167583465576,0.548275351524353,0.40925413370132446,0.6951061487197876,-0.9456181495408258
10.0,0.524278998374939,0.38525626063346863,0.6951137781143188,0.548275351524353,0.40925413370132446,0.6951061487197876,-0.9456181495408258
11.0,0.5242820978164673,0.38525626063346863,0.6951292753219604,0.548275351524353,0.40925413370132446,0.6951062083244324,-0.9455909132997932
12.0,0.5242795944213867,0.38525626063346863,0.6951168179512024,0.5482752919197083,0.4092540740966797,0.6951061487197876,-0.9457025143279925
13.0,0.5242417454719543,0.38525626063346863,0.6949273347854614,0.5482752323150635,0.4092539846897125,0.6951060891151428,-0.9456202072185615
14.0,0.5242527723312378,0.38525626063346863,0.6949827075004578,0.5482752919197083,0.4092540442943573,0.6951061487197876,-0.9456711626902065
